time_s,dt_s,wall_s,total_volume_m3,debris_volume_m3,entrained_m3,ice_volume_m3,melted_m3,max_h_m,max_speed_m_s,debris_front_route_km,debris_front_upper_km,flood_front_route_km,gyirong_cctv_arrival_Q,gyirong_cctv_arrival_Qdebris,gyirong_cctv_arrival_hmax,gyirong_cctv_arrival_stage,gyirong_cctv_arrival_cmax,gyirong_cctv_arrival_wet_width_m,rasuwagadhi_signal_loss_Q,rasuwagadhi_signal_loss_Qdebris,rasuwagadhi_signal_loss_hmax,rasuwagadhi_signal_loss_stage,rasuwagadhi_signal_loss_cmax,rasuwagadhi_signal_loss_wet_width_m,syabrubesi_signal_loss_Q,syabrubesi_signal_loss_Qdebris,syabrubesi_signal_loss_hmax,syabrubesi_signal_loss_stage,syabrubesi_signal_loss_cmax,syabrubesi_signal_loss_wet_width_m,series_origin
800.0,0.0961279832193895,55.9,42454012.5,31372214.0625,5570146.379676391,485201.8432617188,6598780.859265657,48.07807922363281,35.87042617797852,9.99,31.86,9.99,22156.984375,17941.869140625,13.440587997436523,1806.4864501953125,0.808353841304779,180.0,18869.970703125,15144.7958984375,37.29915618896485,1801.783203125,0.8065860867500305,240.0,171.372314453125,0.0,2.7524168491363525,1439.57666015625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
805.0,0.0932857793635548,56.3,42452219.53125,31365977.34375,5581643.939253618,484389.84375,6599591.998440813,48.27474594116211,35.85940933227539,10.11,31.95,10.08,21731.859375,17598.494140625,13.345746994018556,1806.5123291015625,0.8083671927452087,180.0,19910.41015625,15968.109375,37.4608154296875,1801.8779296875,0.8064917325973511,240.0,171.3839111328125,0.0,2.752511739730835,1439.5767822265625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
810.0,0.0862630988827959,56.6,42450778.125,31360000.78125,5593463.909742166,483575.2075195313,6600405.716442172,48.47018051147461,35.841896057128906,10.14,32.04,10.17,21392.462890625,17324.587890625,13.259845733642578,1806.53662109375,0.8083822727203369,180.0,20821.654296875,16688.79296875,37.59235000610352,1801.9615478515625,0.8064119219779968,240.0,171.3935546875,0.0,2.7526156902313232,1439.5767822265625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
815.0,0.0791533901502816,56.9,42449094.140625,31353880.078125,5604947.778130998,482762.98828125,6601217.127266532,48.669525146484375,35.83975982666016,10.2,32.13,10.23,21195.345703125,17165.861328125,13.224501609802246,1806.56494140625,0.8084007501602173,180.0,21364.138671875,17116.455078125,37.65676498413086,1802.0028076171875,0.8063557744026184,240.0,171.39727783203125,0.0,2.7526655197143555,1439.576904296875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
820.0,0.0705720832598899,57.2,42447483.984375,31347829.6875,5616436.388383736,481951.20849609375,6602028.057651361,48.87505722045898,35.81199645996094,10.32,32.22,10.32,21142.625,17123.986328125,13.228264808654783,1806.6025390625,0.8084220290184021,180.0,21432.0859375,17167.5859375,37.648433685302734,1801.9989013671875,0.8063397407531738,240.0,171.4071502685547,0.0,2.752763032913208,1439.5770263671875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
825.0,0.0878150808741793,57.5,42446190.234375,31341962.109375,5628421.108089318,481143.7133789063,6602834.665706498,49.08068084716797,35.710880279541016,10.41,32.31,10.41,21248.37890625,17210.25,13.274529457092283,1806.6527099609373,0.8084444403648376,180.0,21077.060546875,16883.94921875,37.59169769287109,1801.9696044921875,0.8063780069351196,240.0,171.41238403320312,0.0,2.7528553009033203,1439.5770263671875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
830.0,0.1150236523791363,57.9,42445455.46875,31336403.90625,5641225.8099898,480340.5029296875,6603637.032303948,49.27785110473633,35.820281982421875,10.47,32.4,10.5,21510.3515625,17422.75390625,13.369964599609377,1806.7152099609373,0.8084672689437866,180.0,20433.703125,16373.1005859375,37.519474029541016,1801.934814453125,0.8064711689949036,240.0,171.41725158691406,0.0,2.7529168128967285,1439.5771484375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
835.0,0.1394450807991916,58.2,42445037.109375,31330887.890625,5654951.686213841,479538.5559082031,6604438.076207217,49.46080780029297,35.922691345214844,10.56,32.49,10.59,21969.25390625,17794.404296875,13.549245834350586,1806.786376953125,0.8084921836853027,180.0,19641.205078125,15745.6435546875,37.452880859375,1801.899658203125,0.8066062331199646,240.0,171.42742919921875,0.0,2.753015756607056,1439.5772705078125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
840.0,0.1629353353470151,58.5,42444488.671875,31325090.625,5669155.526022543,478731.005859375,6605244.768126018,49.62651443481445,35.971656799316406,10.62,32.55,10.62,22366.83984375,18116.412109375,13.678024291992188,1806.860595703125,0.8085190057754517,180.0,18808.5546875,15087.7099609375,37.39643478393555,1801.8590087890625,0.8067633509635925,240.0,171.43569946289062,0.0,2.753113985061645,1439.577392578125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
845.0,0.1882906397388524,58.8,42443620.3125,31319029.6875,5683165.107433428,477916.7541503906,6606058.115833335,49.77250671386719,35.95663833618164,10.71,32.61,10.74,22613.7578125,18316.55078125,13.734871864318848,1806.9307861328125,0.8085492849349976,180.0,18023.728515625,14468.671875,37.34672164916992,1801.808349609375,0.8069223165512085,240.0,171.4395751953125,0.0,2.753168821334839,1439.577392578125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
850.0,0.2167295641436339,59.1,42442783.59375,31313010.9375,5697144.168095221,477106.0180664063,6606868.057207286,49.89910888671875,35.88719177246094,10.74,32.7,10.77,22638.88671875,18337.34765625,13.707085609436035,1806.9918212890625,0.8085814118385315,180.0,17363.26171875,13948.89453125,37.30093765258789,1801.7498779296875,0.807068407535553,240.0,171.4512481689453,0.0,2.7532668113708496,1439.5775146484375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
855.0,0.2151353870935963,59.4,42442115.625,31307118.75,5711283.730910649,476297.5341796875,6607675.6226620525,50.010780334472656,35.778987884521484,10.86,32.79,10.89,22477.18359375,18207.30078125,13.641605377197266,1807.0416259765625,0.8086162209510803,180.0,16889.7890625,13577.6748046875,37.2599983215332,1801.688720703125,0.8071944117546082,240.0,171.4613037109375,0.0,2.7533700466156006,1439.57763671875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
860.0,0.1691459978475222,59.8,42441229.6875,31301050.78125,5725258.054791321,475490.36865234375,6608481.920464605,50.11404037475586,35.66924285888672,10.95,32.91,10.95,22221.224609375,18001.193359375,13.560885429382324,1806.92236328125,0.8086529970169067,210.0,16646.845703125,13389.322265625,37.228763580322266,1801.6297607421875,0.8072991967201233,240.0,171.46392822265625,0.0,2.7534213066101074,1439.57763671875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
865.0,0.1416007933687524,60.1,42439359.375,31294290.234375,5738290.996210207,474685.2355957031,6609286.197437242,50.212005615234375,35.5566520690918,11.04,32.97,11.07,21865.7578125,17714.783203125,13.460076332092283,1806.9573974609373,0.8086913824081421,210.0,16653.109375,13398.509765625,37.21308517456055,1801.57763671875,0.8073849678039551,240.0,171.47193908691406,0.0,2.7535107135772705,1439.5777587890625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
870.0,0.1365582787002495,60.4,42436448.4375,31286808.984375,5750259.423883189,473881.09130859375,6610089.472940087,50.305545806884766,35.43511962890625,11.13,33.09,11.13,21505.607421875,17424.716796875,13.357744216918944,1806.9989013671875,0.8087310194969177,210.0,16891.439453125,13591.564453125,37.21490097045898,1801.535400390625,0.8074545860290527,240.0,171.47760009765625,0.0,2.753605842590332,1439.577880859375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
875.0,0.1454596020643066,60.7,42433713.28125,31279464.84375,5762347.370387544,473077.6611328125,6610891.979463667,50.39479446411133,35.28303909301758,11.19,33.15,11.22,21130.6015625,17122.681640625,13.246471405029297,1807.04541015625,0.808771014213562,210.0,17296.09375,13916.173828125,37.22655487060547,1801.500732421875,0.8075101971626282,240.0,171.47909545898438,0.0,2.7536654472351074,1439.577880859375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
880.0,0.1619052395583367,61.0,42429705.46875,31271262.890625,5773068.566764821,472275.2197265625,6611693.504811719,50.47899627685547,35.14234924316406,11.25,33.21,11.25,20734.296875,16803.384765625,13.137200355529783,1807.0947265625,0.8088111877441406,210.0,17762.189453125,14289.1572265625,37.23468017578125,1801.466064453125,0.807552695274353,240.0,171.48590087890625,0.0,2.7537567615509038,1439.5780029296875,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
885.0,0.1826089389732033,61.3,42424639.453125,31262357.8125,5782608.074466814,471471.35009765625,6612496.364771657,50.555938720703125,35.011322021484375,11.34,33.33,11.34,20347.88671875,16491.978515625,13.029501914978027,1807.14404296875,0.8088505268096924,210.0,18175.4921875,14620.015625,37.22679138183594,1801.4239501953125,0.8075828552246094,240.0,171.49227905273438,0.0,2.7538371086120605,1439.578125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
890.0,0.2045459886454637,61.6,42419436.328125,31253385.9375,5791904.115588893,470666.7114257813,6613300.004602306,50.62501525878906,34.854000091552734,11.4,33.36,11.43,19966.12890625,16184.212890625,12.916897773742676,1807.1912841796875,0.8088887929916382,210.0,18447.484375,14838.328125,37.19582748413086,1801.373046875,0.8076019287109375,240.0,171.49591064453125,0.0,2.7539167404174805,1439.578125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
895.0,0.2253669572414764,61.9,42414633.984375,31244723.4375,5801495.225451817,469860.3149414063,6614105.319274671,50.68621826171875,34.79071807861328,11.49,33.48,11.52,19675.80859375,15950.2529296875,12.85032844543457,1807.2257080078125,0.8089256286621094,210.0,18534.939453125,14909.7861328125,37.14250564575195,1801.317138671875,0.8076112866401672,240.0,171.5033416748047,0.0,2.7539970874786377,1439.5782470703125,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
900.0,0.2415146581229237,62.2,42410798.4375,31236771.09375,5811931.26642548,469053.6987304688,6614910.928993382,50.73942947387695,34.70463562011719,11.58,33.54,11.61,19466.013671875,15781.2724609375,12.807268142700195,1807.255859375,0.8089612126350403,210.0,18435.93359375,14832.900390625,37.07159423828125,1801.260009765625,0.8076125383377075,240.0,171.50973510742188,0.0,2.754084587097168,1439.578369140625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
905.0,0.2517337873385941,62.6,42407472.65625,31229226.5625,5822733.401839365,468243.1274414063,6615720.365359344,50.78516387939453,34.61528778076172,11.64,33.63,11.67,19284.57421875,15635.111328125,12.76869010925293,1807.289794921875,0.8089955449104309,210.0,18176.845703125,14628.552734375,36.98983383178711,1801.2022705078125,0.8076128959655762,240.0,171.51516723632812,0.0,2.7541592121124268,1439.578369140625,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
910.0,0.2558144094311956,62.9,42404470.3125,31221949.21875,5833678.2432182925,467430.2490234375,6616532.106349699,50.82467269897461,34.529571533203125,11.76,33.72,11.76,19115.39453125,15498.7646484375,12.730640411376951,1807.32470703125,0.8090282678604126,210.0,17800.04296875,14330.3681640625,36.90342330932617,1801.14306640625,0.8076406121253967,240.0,171.5225830078125,0.0,2.754241704940796,1439.5784912109375,0.0,60.0,LOCAL_DOCUMENTED_REIMPLEMENTATION
