method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
SupportRiskOnly_B10,JILONG_EI_0009,150,B10,219;217;27;157;58;105;176;20;32;170;61;13;213;134;112;178;147;68;66,0.1,19,104,19,0.1003438215497239,,False,,,0.7874493927125507,,,,19,0,54.78500000026543,1.855099995736964,70.25449999491684,2.2622999968007207
SupportRiskOnly_B10,JILONG_EI_0009,160,B10,26;202;235;58;157;121;29;177;32;88;170;4;233;35;112;147;166;213;69,0.1,19,107,19,0.0795613786554969,,False,,,0.7978357107722577,,,,19,0,54.297099995892495,1.8706999981077388,70.3605000016978,3.342300013173372
SupportRiskOnly_B10,JILONG_EI_0009,170,B10,58;26;90;218;157;121;33;192;20;170;252;128;88;232;45;69;147;229;102,0.1,19,106,19,0.0813302601251234,,False,,,0.7815292949354519,,,,19,0,53.941499994834885,1.808599990908988,70.23040000058245,2.855200000340119
SupportRiskOnly_B10,JILONG_EI_0009,180,B10,57;10;217;219;156;174;49;13;105;192;35;170;252;128;5;147;179;213;133,0.1,19,105,19,0.0754186735686226,,False,,,0.7924812030075187,,,,19,0,54.66449999948964,1.8284999969182536,69.59199999982957,2.212599996710196
SupportRiskOnly_B10,JILONG_EI_0009,190,B10,58;25;219;157;13;192;217;121;90;49;35;88;170;252;213;112;135;147;4,0.1,19,107,19,0.0613824842447029,,False,,,0.810132808657157,,,,19,0,55.30190000717994,1.8973999976878984,69.68439999036491,2.2462000051746145
SupportRiskOnly_B10,JILONG_EI_0009,200,B10,202;57;235;105;157;25;177;50;20;170;233;29;32;213;165;190;60;147;102,0.1,19,106,19,0.0904962822859155,,False,,,0.7517378351539225,,,,19,0,54.393600003095344,2.0970000041415915,70.44769999629352,2.274099999340251
SupportRiskOnly_B10,JILONG_EI_0009,210,B10,58;218;40;156;106;158;104;232;192;229;4;10;33;35;170;252;112;99;28,0.1,19,107,19,0.0790866139320473,,False,,,0.8042302016724052,,,,19,0,54.31019999377895,2.7320000081090257,71.84550000238232,2.3895000049378723
SupportRiskOnly_B10,JILONG_EI_0009,220,B10,219;217;13;58;157;40;121;90;33;88;10;192;155;35;112;185;229;147;66,0.1,19,104,19,0.0623243561960625,,False,,,0.8066801619433197,,,,19,0,54.846099999849685,1.9554000027710567,71.94149999122601,2.8989999991608784
SupportRiskOnly_B10,JILONG_EI_0009,230,B10,219;217;13;57;174;121;33;156;10;88;177;46;112;20;170;24;135;147;213,0.1,19,105,19,0.060632049681831,,False,,,0.7979949874686717,,,,19,0,56.56129999260884,1.8356000073254108,70.18190000962932,2.17500000144355
SupportRiskOnly_B10,JILONG_EI_0009,240,B10,58;219;13;157;105;217;192;33;128;23;171;46;35;3;10;185;103;147;229,0.1,19,107,19,0.0445053640756254,,False,,,0.7727496310870634,,,,19,0,54.9200999957975,2.595199999632314,70.54559999960475,2.214699998148717
SupportRiskOnly_B10,JILONG_EI_0009,250,B10,219;58;13;217;33;157;88;106;120;177;4;51;170;112;134;23;10;229;46,0.1,19,105,19,0.0456922758842492,,False,,,0.7819548872180451,,,,19,0,54.6471000125166,1.833700007409789,71.17029999790248,2.2311000066110864
SupportRiskOnly_B10,JILONG_EI_0009,260,B10,58;202;13;105;235;232;156;33;192;174;35;170;112;5;87;68;10;135;45,0.1,19,103,19,0.0526452818341233,,False,,,0.7843638221768012,,,,19,0,54.95910000172444,1.9446999940555545,70.66280000435654,2.2203999978955835
SupportRiskOnly_B10,JILONG_EI_0009,270,B10,219;57;29;217;88;157;121;33;177;35;23;112;4;10;185;171;213;66;215,0.1,19,106,19,0.063641445428858,,False,,,0.7706057596822246,,,,19,0,54.781499988166615,2.0592000073520467,70.47140000213403,2.2272000060183927
SupportRiskOnly_B10,JILONG_EI_0009,280,B10,13;219;74;104;233;201;157;192;106;49;46;35;3;128;10;170;229;135;161,0.1,19,106,19,0.0521015996508182,,False,,,0.7929493545183715,,,,19,0,54.37149999488611,1.8821999983629207,70.19539999600966,2.285399998072535
SupportRiskOnly_B10,JILONG_EI_0009,290,B10,13;58;218;84;105;192;232;157;49;251;112;35;23;4;155;178;10;60;185,0.1,19,108,19,0.0492759837967394,,False,,,0.7831384015594542,,,,19,0,55.73710000317078,1.927999997860752,70.15719999617431,2.242999995360151
SupportRiskOnly_B10,JILONG_EI_0009,300,B10,219;13;104;57;217;157;84;192;106;4;33;23;112;35;46;66;155;213;60,0.1,19,110,19,0.0462589305541729,,False,,,0.7861244019138758,,,,19,0,55.900200008181855,1.84090000402648,70.12849999591708,2.210999999078922
