method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
RiskTemporal_B05,JILONG_EI_0109,1260,B05,13;232;104;46;34;128;174;218;10;106,0.05,10,104,95,10,0.0116011057423559,0.9134615384615384,10,0,0,0.0,11336,0.0868053694358723,1174,0.7749174917491749,100,0.0007657495539508,0.0,0.0,0.0,53.357200013124384,1.6004000062821433,36.79909999482334,1.599799987161532,0.6162000063341111
RiskTemporal_B05,JILONG_EI_0109,1270,B05,219;233;3;50;58;121;158;89;134;100,0.05,10,106,96,10,0.019473011156971,0.9037735849056606,10,0,0,0.0,11329,0.0867517669670957,2194,0.8627605190719623,47,0.0003599022903569,0.0,0.0,0.0,53.27590000524651,1.6275000089081004,36.86029999516904,1.6232999914791435,0.5765999958384782
RiskTemporal_B05,JILONG_EI_0109,1280,B05,13;232;104;218;35;49;177;4;106;157,0.05,10,105,96,10,0.0237382361724774,0.903809523809524,10,0,0,0.0,11281,0.0863842071811993,2421,0.7809677419354839,122,0.00093421445582,0.0,0.0,0.0,53.67420001130085,1.676999992923811,36.54230000393,1.600600007805042,0.592800002777949
RiskTemporal_B05,JILONG_EI_0109,1290,B05,217;29;50;58;3;174;121;161;128;192,0.05,10,105,96,10,0.0170915300441837,0.9104761904761908,10,0,0,0.0,11231,0.0860013324042238,1744,0.7813620071684588,135,0.0010337618978336,0.0,0.0,0.0,53.68529999395832,1.6392000106861817,36.7751000012504,1.641299997572787,0.6051999953342602
RiskTemporal_B05,JILONG_EI_0109,1300,B05,13;104;232;219;100;49;201;166;35;190,0.05,10,107,97,10,0.0236540037215428,0.9168224299065422,10,0,0,0.0,11217,0.0858941274666707,2447,0.7921657494334736,106,0.0008116945271879,0.0,0.0,0.0,53.44109999714419,1.6158000071300194,36.8220999953337,1.6199000092456115,0.6261000089580193
RiskTemporal_B05,JILONG_EI_0109,1310,B05,218;50;58;3;46;216;128;10;156;192,0.05,10,107,97,10,0.0212265776355185,0.9028037383177572,10,0,0,0.0,11158,0.0854423352298397,2334,0.841991341991342,170,0.0013017742417165,0.0,0.0,0.0,53.7342999887187,1.6482000064570457,36.77599999355152,1.6208999877562746,0.632499999483116
RiskTemporal_B05,JILONG_EI_0109,1320,B05,219;13;104;217;74;174;49;177;134;106,0.05,10,107,98,10,0.0158510157667833,0.9149532710280374,10,0,0,0.0,11127,0.0852049528681149,1511,0.729951690821256,135,0.0010337618978336,0.0,0.0,0.0,53.45640001178253,1.589299994520843,37.33160000410862,1.664299998083152,0.6104999920353293
RiskTemporal_B05,JILONG_EI_0109,1330,B05,232;218;50;10;128;29;3;58;213;105,0.05,10,106,97,10,0.0193658062194178,0.9056603773584906,10,0,0,0.0,11107,0.0850518029573247,2062,0.8153420324238829,138,0.0010567343844522,0.0,0.0,0.0,53.79370000446215,2.359899997827597,38.6451000085799,2.1118000004207715,0.8871999889379367
RiskTemporal_B05,JILONG_EI_0109,1340,B05,219;104;233;13;100;49;35;229;174;134,0.05,10,105,95,10,0.0197716534830118,0.9190476190476192,10,0,0,0.0,11089,0.0849139680376136,1996,0.7730441518202944,106,0.0008116945271879,0.0,0.0,0.0,53.451700005098246,1.5940000012051314,36.835699997027405,1.6324000025633725,0.6213000015122816
RiskTemporal_B05,JILONG_EI_0109,1350,B05,217;10;203;235;58;128;3;66;34;161,0.05,10,107,97,10,0.0197946259696303,0.9271028037383175,10,0,0,0.0,11081,0.0848527080732975,2124,0.8216634429400387,157,0.0012022267997028,0.0,0.0,0.0,53.69679999421351,1.6173999902093783,36.77830001106486,1.6257999959634617,0.6465000042226166
