method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,pre_refresh_candidate_count,candidate_count,selected_count,actual_active_fraction,mean_selected_support_risk_rank,first_pass_count,second_pass_count,selected_patch_consecutive_overlap_count,selected_patch_consecutive_overlap_fraction,support_cell_count,support_fraction,blocked_local_change_cell_count,blocked_local_change_fraction,blocked_wet_creation_count,raw_local_new_wet_fraction,depth_guard_activation_fraction,depth_guard_mean_abs_clip_m,depth_guard_max_abs_clip_m,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms,depth_guard_runtime_ms
SupportRisk_Base_B10,JILONG_EI_0179,1230,B10,219;13;232;104;46;57;50;90;174;128;3;178;100;176;206;44;78;135;156,0.1,19,99,99,19,0.0820883521835348,0.7639553429027114,19,0,13,0.6842105263157895,10585,0.0810545902857011,8121,0.7575559701492537,289,0.002213016210918,0.0,0.0,0.0,54.512699993210845,1.793899995391257,72.38880000659265,1.6884999931789937,0.5883999983780086
SupportRisk_Base_B10,JILONG_EI_0179,1240,B10,219;104;217;29;57;35;90;49;112;61;177;100;3;174;206;135;172;165;170,0.1,19,98,98,19,0.066696786149122,0.7282491944146079,19,0,9,0.4736842105263157,10527,0.0806104555444096,7429,0.8529276693455798,369,0.0028256158540787,0.0,0.0,0.0,54.21740000019781,1.7888999864226207,72.56440000492148,1.6475000011269003,0.6095999997342005
SupportRisk_Base_B10,JILONG_EI_0179,1250,B10,219;13;104;232;46;57;90;161;3;35;128;33;44;100;78;206;158;201;166,0.1,19,100,100,19,0.0872724766637823,0.7742105263157895,19,0,8,0.4210526315789473,10488,0.0803118132183688,8693,0.7627445819075195,336,0.0025729185012749,0.0,0.0,0.0,54.26109999825712,1.723699999274686,72.63539999257773,1.67939999664668,0.6511999963549897
SupportRisk_Base_B10,JILONG_EI_0179,1260,B10,219;232;105;30;103;3;57;78;91;34;128;206;135;178;165;158;66;172;100,0.1,19,101,101,19,0.0705561639010345,0.7436164669098488,19,0,9,0.4736842105263157,10373,0.0794312012313252,6863,0.7448448013891904,370,0.0028332733496182,0.0,0.0,0.0,54.21810000552796,2.075600001262501,73.78500000049826,1.7227000062121078,0.6569999968633056
SupportRisk_Base_B10,JILONG_EI_0179,1270,B10,219;13;46;90;217;58;88;121;119;206;35;78;174;161;3;100;49;44;166,0.1,19,101,101,19,0.0770190901363799,0.802501302761855,19,0,5,0.2631578947368421,10310,0.0789487790123362,7556,0.7512427918075164,233,0.0017841964607055,0.0,0.0,0.0,54.504400002770126,1.7809999990276992,72.67010000941809,1.70090000028722,0.6092999974498525
SupportRisk_Base_B10,JILONG_EI_0179,1280,B10,219;13;104;232;57;2;90;46;128;34;161;174;78;206;20;166;133;100;135,0.1,19,103,103,19,0.0706174238653506,0.7761880429228412,19,0,10,0.5263157894736842,10219,0.0782519469182409,7066,0.7662112340056387,507,0.0038823502385309,0.0,0.0,0.0,53.97569999331608,1.8774999916786328,73.73550000193063,1.7339000041829422,0.6345000001601875
SupportRisk_Base_B10,JILONG_EI_0179,1290,B10,235;203;13;46;104;232;74;3;178;78;34;128;174;44;41;206;72;100;165,0.1,19,101,101,19,0.0934750480507845,0.7759249609171444,19,0,10,0.5263157894736842,10171,0.0778843871323445,9789,0.8019169329073482,263,0.0020139213268908,0.0,0.0,0.0,53.982099998393096,1.8656999891391024,72.51569999789353,1.6959999920800328,0.6213999877218157
SupportRisk_Base_B10,JILONG_EI_0179,1300,B10,219;58;104;217;13;2;106;78;35;177;46;158;166;49;206;72;100;134;172,0.1,19,103,103,19,0.0591541530427058,0.7761880429228412,19,0,7,0.3684210526315789,10042,0.0768965702077478,5726,0.7412297734627832,277,0.0021211262644439,0.0,0.0,0.0,54.58969999745023,1.8571000109659508,72.88630001130514,1.7117999959737062,0.6619999912800267
SupportRisk_Base_B10,JILONG_EI_0179,1310,B10,219;13;90;217;104;3;78;57;161;46;34;128;100;44;174;206;135;166;155,0.1,19,99,99,19,0.0781906869539248,0.7788410419989368,19,0,9,0.4736842105263157,9984,0.0764524354664563,8069,0.7902262266183527,250,0.0019143738848772,0.0,0.0,0.0,54.17649999435525,1.753600008669309,72.77139999496285,1.7035000055329874,0.6101000035414472
SupportRisk_Base_B10,JILONG_EI_0179,1320,B10,235;13;217;105;74;103;203;2;35;178;78;46;166;158;206;135;155;33;112,0.1,19,101,101,19,0.0666125536981874,0.7910369984366858,19,0,8,0.4210526315789473,9855,0.0754646185418597,6706,0.7708932061156455,219,0.0016769915231524,0.0,0.0,0.0,54.36310000368394,1.7832000012276694,72.71659999969415,1.648600009502843,0.614699994912371
SupportRisk_Base_B10,JILONG_EI_0179,1330,B10,219;13;90;104;3;57;217;78;50;177;174;206;155;165;44;100;112;213;102,0.1,19,99,99,19,0.0942407976047354,0.7644869750132909,19,0,6,0.3157894736842105,9787,0.0749439088451731,10330,0.8393597139839116,389,0.0029787657648689,0.0,0.0,0.0,54.56380000396166,1.750800001900643,72.66589999198914,1.6862999909790233,0.635899996268563
SupportRisk_Base_B10,JILONG_EI_0179,1340,B10,219;13;217;121;74;174;3;88;78;177;166;100;206;35;46;155;33;5;44,0.1,19,99,99,19,0.0802964982272897,0.7522594364699628,19,0,11,0.5789473684210527,9731,0.0745150890949606,8608,0.8209040625596032,199,0.0015238416123622,0.0,0.0,0.0,54.08869999519084,1.9830999954137951,74.16450000891928,2.3132999922381714,0.9443000017199664
SupportRisk_Base_B10,JILONG_EI_0179,1350,B10,219;13;217;58;104;2;106;46;78;34;178;158;155;206;128;100;20;133;166,0.1,19,99,99,19,0.0780145645565161,0.757044125465178,19,0,9,0.4736842105263157,9668,0.0740326668759715,8404,0.8248920298390263,449,0.0034382154972394,0.0,0.0,0.0,56.062999996356666,1.747100002830848,72.20540000707842,1.7302999913226813,0.7173999911174178
SupportRisk_Base_B10,JILONG_EI_0179,1360,B10,219;13;3;217;58;104;90;161;78;34;174;166;155;206;44;46;134;185;199,0.1,19,97,97,19,0.079216791356219,0.7400976668475312,19,0,11,0.5789473684210527,9612,0.073603847125759,8572,0.8286128564523925,221,0.0016923065142314,0.0,0.0,0.0,54.2052000091644,1.7576000100234523,72.51340000948403,1.7822999943746254,0.6572000129381195
SupportRisk_Base_B10,JILONG_EI_0179,1370,B10,219;30;217;58;2;89;120;78;91;35;178;158;206;155;100;4;165;229;49,0.1,19,101,101,19,0.0676233431094026,0.7441375716519021,19,0,6,0.3157894736842105,9535,0.0730142199692168,7207,0.816102366662892,273,0.0020904962822859,0.0,0.0,0.0,55.12779999116901,1.8054999964078888,72.71910000417847,1.753800010192208,0.7084000098984689
SupportRisk_Base_B10,JILONG_EI_0179,1380,B10,219;13;104;46;217;57;106;3;78;35;177;157;44;206;229;171;68;199;23,0.1,19,98,98,19,0.0934367605730869,0.7529538131041891,19,0,6,0.3157894736842105,9483,0.0726160302011624,10376,0.8503524012456974,299,0.0022895911663131,0.0,0.0,0.0,54.89379999926314,1.7890000017359853,73.08799999009352,1.7136999958893284,0.6466999911936
SupportRisk_Base_B10,JILONG_EI_0179,1390,B10,219;13;233;74;103;106;78;161;3;34;201;174;206;46;166;155;134;44;229,0.1,19,99,99,19,0.0870504092931366,0.7607655502392344,19,0,9,0.4736842105263157,9385,0.0718655956382905,9667,0.8503694581280788,234,0.001791853956245,0.0,0.0,0.0,54.67270000372082,1.755699995555915,72.71560000663158,2.556400009780191,0.6624999950872734
SupportRisk_Base_B10,JILONG_EI_0179,1400,B10,13;235;84;104;203;217;74;106;46;78;3;50;178;166;206;128;44;158;155,0.1,19,100,100,19,0.0804726206246984,0.8110526315789474,19,0,10,0.5263157894736842,9307,0.0712683109862088,8904,0.8472737653439909,182,0.0013936641881906,0.0,0.0,0.0,54.32179999479558,1.7700000025797635,72.40140000067186,2.286300004925579,0.6648999988101423
SupportRisk_Base_B10,JILONG_EI_0179,1410,B10,219;217;29;2;106;88;58;120;78;166;100;177;35;206;155;229;133;174;199,0.1,19,99,99,19,0.0752119211890559,0.7628920786815524,19,0,6,0.3157894736842105,9222,0.0706174238653506,8461,0.8614335165953981,392,0.0030017382514874,0.0,0.0,0.0,55.34089999855496,1.8293000030098483,72.95639999210835,1.715099991997704,0.6057999999029562
SupportRisk_Base_B10,JILONG_EI_0179,1420,B10,219;13;58;232;46;3;120;106;78;166;155;177;44;200;206;88;100;174;35,0.1,19,97,97,19,0.0805951405533306,0.7748236570808464,19,0,13,0.6842105263157895,9154,0.0700967141686639,9177,0.8719239904988123,185,0.0014166366748091,0.0,0.0,0.0,53.75649999768939,1.786400011042133,72.96229999337811,2.394499999354593,0.6676000048173591
SupportRisk_Base_B10,JILONG_EI_0179,1430,B10,13;84;219;104;58;217;2;106;78;166;174;161;229;206;135;155;44;49;23,0.1,19,99,99,19,0.0746376090235927,0.7666135034556086,19,0,10,0.5263157894736842,9090,0.0696066344541354,8391,0.86088027085257,168,0.0012864592506374,0.0,0.0,0.0,54.25849999301136,1.7749999969964847,73.03079999110196,2.346399996895343,0.701400000252761
SupportRisk_Base_B10,JILONG_EI_0179,1440,B10,219;3;216;29;121;89;57;174;103;166;61;178;91;100;206;49;155;135;229,0.1,19,99,99,19,0.0698057293381626,0.784688995215311,19,0,8,0.4210526315789473,9036,0.0691931296950019,8059,0.8840500219394472,286,0.0021900437242995,0.0,0.0,0.0,54.43119999836199,1.820799996494316,72.67409999622032,1.6823000041767957,0.6550999969476834
SupportRisk_Base_B10,JILONG_EI_0189,10,B10,78;219;57;106;217;84;4;128;13;50;119;251;10;156;192;158;206;213;178,0.1,19,115,115,19,0.0633964055715937,0.8407322654462243,19,0,0,0.0,7861,0.060195572436079,5496,0.6638482908563836,219,0.0016769915231524,0.0,0.0,0.0,54.83240001194645,1.7970999906538054,71.7982999922242,1.7210000078193843,0.6584000075235963
SupportRisk_Base_B10,JILONG_EI_0189,20,B10,58;219;106;13;217;128;84;4;33;104;251;77;66;35;134;157;10;177;155,0.1,19,114,114,19,0.054957845487055,0.8541089566020313,19,0,9,0.4736842105263157,7858,0.0601725999494605,6304,0.878361432353351,429,0.0032850655864492,0.0,0.0,0.0,55.04209999344312,2.1942000021226704,72.84989999607205,2.931600000010804,0.6103000050643459
SupportRisk_Base_B10,JILONG_EI_0189,30,B10,219;57;77;90;217;112;29;251;49;119;35;157;177;121;100;10;3;206;68,0.1,19,115,115,19,0.0646522348400732,0.8247139588100686,19,0,8,0.4210526315789473,8417,0.0644531399560459,7089,0.8396304631055312,219,0.0016769915231524,0.0,0.0,0.0,54.37699999311008,1.84090000402648,72.47850000567269,1.7480999958934262,0.6484000041382387
SupportRisk_Base_B10,JILONG_EI_0189,40,B10,74;219;77;217;105;50;112;13;174;251;20;177;46;134;156;102;10;185;44,0.1,19,115,115,19,0.0910552794602997,0.8041189931350115,19,0,7,0.3684210526315789,8716,0.0667427311223591,10103,0.8496341771087377,89,0.0006815171030162,0.0,0.0,0.0,54.44880000140984,2.567200004705228,72.48930000059772,1.645600001211278,0.6385000015143305
