global_step,stage,stage_step,K,burn_in_steps,seed_time_s,gradient_start_time_s,sampler_stratum,total_loss,multi_loss,one_step_anchor,delta_loss,delta_h,delta_hu,delta_hv,delta_c,delta_ice,delta_dz,weighted_delta_contribution,weighted_state_contribution,weighted_wet_contribution,weighted_integral_contribution,state_loss,wet_loss,integral_loss,amplitude_guard,max_channel_saturation_fraction,learning_rate,step_seconds,peak_vram_gib,raw_delta_over_bound_rms_h,saturation_fraction_h,raw_delta_over_bound_rms_hu,saturation_fraction_hu,raw_delta_over_bound_rms_hv,saturation_fraction_hv,raw_delta_over_bound_rms_c,saturation_fraction_c,raw_delta_over_bound_rms_ice,saturation_fraction_ice,raw_delta_over_bound_rms_dz,saturation_fraction_dz
6400,STAGE_C,2400,4,8,1150,1230,uniform,0.004939064849168062,0.0035083137918263674,0.0028615023475140333,1.5762449038447812e-05,2.336738816666184e-06,1.1964449186052661e-05,1.7898775695357472e-05,3.412109435885213e-05,2.5836046916083433e-05,2.417584028080455e-06,7.881224519223906e-06,0.0016235903603956103,0.0015760943293571473,0.000891285575926304,0.0016235903603956103,0.015760943293571472,0.017825711518526077,0.0,0.0,0.00029912915238320754,1.4666999999899417,2.8370304107666016,0.00039282222860492766,0.0,0.0033628535456955433,0.0,0.0033160918392241,0.0,0.00395375769585371,0.0,0.00480405380949378,0.0,0.0005843604449182749,0.0
6450,STAGE_C,2450,4,8,760,840,uniform,0.008455051109194756,0.00589411985129118,0.005121862981468439,2.588322968222201e-05,1.908191052280017e-06,1.6977150153252296e-05,2.4314025722560473e-05,6.12295771134086e-05,4.9605368985794485e-05,1.2650743883568794e-06,1.2941614841111004e-05,0.002103264909237623,0.0020589452236890794,0.002380973659455776,0.002103264909237623,0.020589452236890793,0.047619473189115524,0.0,0.0,0.0002962737307611786,1.4059934999677353,2.8370304107666016,0.0003795503871515393,0.0,0.00451623136177659,0.0,0.003403241978958249,0.0,0.00513871293514967,0.0,0.006609511561691761,0.0,0.0005367797566577792,0.0
6500,STAGE_C,2500,4,4,760,800,uniform,0.006106960121542215,0.004454432986676693,0.003305054036900401,3.7874095141887665e-05,9.322007826995105e-06,2.5702634957269765e-05,3.6482681025518104e-05,0.00010314473183825612,4.782000542036258e-05,4.772505235450808e-06,1.8937047570943832e-05,0.0025336300022900105,0.0024119369685649873,0.0006419291254132986,0.0025336300022900105,0.024119369685649872,0.012838582508265972,0.0,0.0,0.00029341204441673266,1.1363334000343457,2.8370304107666016,0.0004959403886459768,0.0,0.004077932331711054,0.0,0.0037938905879855156,0.0,0.004642452113330364,0.0,0.0030874982476234436,0.0,0.00042955539538525045,0.0
6550,STAGE_C,2550,4,0,0,0,source_active,0.01892024464905262,0.013647370971739292,0.010545746423304081,0.0006643221713602543,0.0012226798571646214,0.00034589364076964557,0.0006615298334509134,0.0008676158613525331,0.0006814272492192686,0.00020678614964708686,0.00033216108568012714,0.01249181292951107,0.0028172284364700317,0.003522075340151787,0.01249181292951107,0.028172284364700317,0.07044150680303574,0.0,0.0,0.0002905444807763919,0.8587370000313967,2.8370304107666016,0.008591393008828163,0.0,0.016716787591576576,0.0,0.018906528130173683,0.0,0.0254463292658329,0.0,0.009274034760892391,0.0,0.0013113432796671987,0.0
6600,STAGE_C,2600,4,4,400,440,uniform,0.028474368155002594,0.020061297342181206,0.016826143488287926,0.00012013853847747669,7.130086305551231e-05,5.9528465499170125e-05,0.00014121306594461203,0.000294395606033504,0.00013157435751054436,2.281889464939013e-05,6.006926923873834e-05,0.015702372416853905,0.005547923967242241,0.0019093271344900133,0.015702372416853905,0.05547923967242241,0.03818654268980026,0.0,0.0,0.0002876714280623708,1.1431992999860086,2.8370304107666016,0.0006050399970263243,0.0,0.0056231520138680935,0.0,0.004622444976121187,0.0,0.0073654260486364365,0.0,0.00582507811486721,0.0,0.0014480536337941885,0.0
6650,STAGE_C,2650,4,4,650,690,uniform,0.005714142229408026,0.004057584796100855,0.003313114633783698,4.018082836410031e-05,4.720374363387236e-06,1.758664075168781e-05,2.7410538677941076e-05,0.00012209522537887096,6.447888881666586e-05,4.793294010596583e-06,2.0090414182050154e-05,0.0019236765801906586,0.001358305010944605,0.0016112921759486199,0.0019236765801906586,0.013583050109446049,0.0322258435189724,0.0,0.0,0.00028479327524001636,1.1342814000090584,2.8370304107666016,0.0003536162548698485,0.0,0.0040792557410895824,0.0,0.003383709117770195,0.0,0.0047642942517995834,0.0,0.003327784826979041,0.0,0.001437283819541335,0.0
6700,STAGE_C,2700,4,4,990,1030,uniform,0.0033240164630115032,0.0024418383836746216,0.0017643559258431196,2.5307022951892577e-05,5.316509032127215e-06,1.4929369172023144e-05,2.4668132027727552e-05,6.534820568049327e-05,3.34390060743317e-05,8.140908903442323e-06,1.2653511475946289e-05,0.0017084458377212286,0.0008426295593380929,0.0005670653190463781,0.0017084458377212286,0.008426295593380928,0.011341306380927563,0.0,0.0,0.0002819104119651487,1.1326269999844953,2.8370304107666016,0.00043770429329015315,0.0,0.004805390257388353,0.0,0.0038145126309245825,0.0,0.004861108493059874,0.0,0.005017571151256561,0.0,0.0012811305932700634,0.0
6750,STAGE_C,2750,4,4,420,460,uniform,0.021210670471191406,0.014790277928113937,0.012840784154832363,0.00011824533430626616,5.6240911362692714e-05,6.993472925387323e-05,9.12895193323493e-05,0.00027314710314385593,0.00020787271205335855,1.098706343327649e-05,5.912266715313308e-05,0.009906862862408161,0.0037955734878778458,0.0031407762318849566,0.009906862862408161,0.03795573487877846,0.06281552463769913,0.0,0.0,0.0002790232285313076,1.1239446999970824,2.8370304107666016,0.0004598183440975845,0.0,0.0060002668760716915,0.0,0.0044776676222682,0.0,0.006198374088853598,0.0,0.007400197442620993,0.0,0.00023740217147860676,0.0
6800,STAGE_C,2800,4,8,930,1010,uniform,0.004688772838562727,0.0033471775241196156,0.002683190628886223,3.8192025385797024e-05,3.5527939417079324e-06,1.2557342415675521e-05,2.169195249734912e-05,8.264331700047478e-05,0.00010288177873007953,5.8249565881851595e-06,1.9096012692898512e-05,0.0022101220674812794,0.0012812026776373388,0.0005618940573185683,0.0022101220674812794,0.012812026776373386,0.011237881146371365,0.0,0.0,0.0002761321158169134,1.412693299993407,2.8370304107666016,0.000360232952516526,0.0,0.0036396400537341833,0.0,0.0029558963142335415,0.0,0.005326950456947088,0.0,0.0028547868132591248,0.0,0.00022550600988324732,0.0
6850,STAGE_C,2850,4,4,50,90,early_evolution,0.06760057806968689,0.04335785284638405,0.04848545044660568,0.000969087122939527,0.0015226764371618629,0.0008028204902075231,0.0010626435978338122,0.0021443997975438833,0.00025704698055051267,2.4935321562225e-05,0.0004845435614697635,0.024272840470075607,0.004505981132388115,0.012499173730611803,0.024272840470075607,0.04505981132388115,0.24998347461223602,0.0,0.0,0.0002732374652323481,1.1474626999697648,2.8370304107666016,0.003861804725602269,0.0,0.015294132754206657,0.0,0.01398821733891964,0.0,0.014220685698091984,0.0,0.011305772699415684,0.0,0.0007907674880698323,0.0
6900,STAGE_C,2900,4,4,1330,1370,uniform,0.008182463236153126,0.006166680715978146,0.004031565506011248,2.3042979591991752e-05,4.0500840441382024e-06,1.7809392375056632e-05,1.8202990759164095e-05,6.211209256434813e-05,3.176863174303435e-05,4.314685156714404e-06,1.1521489795995876e-05,0.0017957554664462805,0.004958424344658852,0.0017807561904191972,0.0017957554664462805,0.049584243446588516,0.03561512380838394,0.0,0.0,0.0002703396686669646,1.1384228999959305,2.8370304107666016,0.00019947905093431473,0.0,0.0029203330632299185,0.0,0.00261896476149559,0.0,0.0040070307441055775,0.0,0.0021219297777861357,0.0,0.0006149617256596684,0.0
6950,STAGE_C,2950,4,0,90,90,early_evolution,0.02318175509572029,0.016686277464032173,0.012990954332053661,0.0008968873880803585,0.0009883169550448656,0.0005534097435884178,0.0008632884710095823,0.0018491448136046529,0.0011073739733546972,1.97907484107418e-05,0.00044844369404017925,0.019138682633638382,0.0018091484904289247,0.0010554013773798943,0.019138682633638382,0.018091484904289246,0.021108027547597885,0.0,0.0,0.0002674391184360313,0.8762220999924466,2.8370304107666016,0.0038868854753673077,0.0,0.012763243168592453,0.0,0.011746848933398724,0.0,0.017826514318585396,0.0,0.007691279985010624,0.0,0.0012075789272785187,0.0
7000,STAGE_C,3000,4,0,1030,1030,uniform,0.0010619331151247025,0.0008602660382166505,0.0004033341829199344,2.0689054508693516e-05,2.9869818263250636e-06,1.4628210010414477e-05,1.94261156138964e-05,5.981578215141781e-05,2.499860420357436e-05,2.278621195728192e-06,1.0344527254346758e-05,0.0004925854736939073,0.0003406061325222254,0.0004918721970170736,0.0004925854736939073,0.003406061325222254,0.009837443940341473,0.0,0.0,0.00026453620722761897,0.8741050999960862,2.8370304107666016,0.00036503042792901397,0.0,0.0033088517375290394,0.0,0.003169085131958127,0.0,0.004687073640525341,0.0,0.002130144042894244,0.0,0.00026833254378288984,0.0
7050,STAGE_C,3050,4,0,0,0,source_active,0.017466366291046143,0.012297885492444038,0.01033695973455906,0.000537422951310873,0.0009106203797273338,0.00024301494704559445,0.0004877692845184356,0.0008587095653638244,0.000515424064360559,0.00020899974333588034,0.0002687114756554365,0.009194981306791306,0.0011772725731134415,0.00481044128537178,0.009194981306791306,0.011772725731134415,0.09620882570743561,0.0,0.0,0.00026163132804943675,0.9565760000259615,2.8353219032287598,0.009262781590223312,0.0,0.015490413643419743,0.0,0.02035890333354473,0.0,0.026689749211072922,0.0,0.010012732818722725,0.0,0.0014965282753109932,0.0
7100,STAGE_C,3100,4,8,730,810,uniform,0.004630562849342823,0.0032676835544407368,0.0027257585898041725,2.5457009542151354e-05,2.898396360251354e-06,1.261629950022325e-05,2.2897635062690824e-05,5.741984205087647e-05,5.099257032270543e-05,5.91730531596113e-06,1.2728504771075677e-05,0.0023723049089312553,0.0010055079124867917,0.0003839334473013878,0.0023723049089312553,0.010055079124867916,0.007678668946027756,0.0,0.0,0.0002587248741756253,1.4706301999976858,2.8353219032287598,0.00038757454603910446,0.0,0.004087191075086594,0.0,0.0031715170480310917,0.0,0.0052817752584815025,0.0,0.003027601633220911,0.0,0.00018680754874367267,0.0
7150,STAGE_C,3150,4,4,1350,1390,uniform,0.004782034084200859,0.003534157993271947,0.0024957526475191116,1.2721785424218979e-05,2.6464292659511557e-06,1.2876640539616346e-05,1.6884363503777422e-05,3.385214586160146e-05,7.305029157578247e-06,2.7660989871947095e-06,6.360892712109489e-06,0.00134340301156044,0.0024984784424304965,0.0008227561600506306,0.00134340301156044,0.024984784424304962,0.01645512320101261,0.0,0.0,0.00025581723909351406,1.199510200007353,2.8353219032287598,0.0003565727383829653,0.0,0.0026690252125263214,0.0,0.002946299035102129,0.0,0.0035351573023945093,0.0,0.0015687268460169435,0.0,0.0003974839055445045,0.0
7200,STAGE_C,3200,4,8,970,1050,uniform,0.0077583156526088715,0.005456987302750349,0.0046026562340557575,2.477066846040543e-05,3.010718046425609e-06,1.287412396777654e-05,2.1976664356770925e-05,5.6805754866218194e-05,5.096821041661315e-05,2.988543656101683e-06,1.2385334230202716e-05,0.0020365933887660503,0.001005403883755207,0.0032298464328050615,0.0020365933887660503,0.01005403883755207,0.06459692865610123,0.0,0.0,0.0002529088164503493,1.479157900030259,2.8353219032287598,0.0004553916514851153,0.0,0.00440331781283021,0.0,0.0034296975936740637,0.0,0.005023888777941465,0.0,0.004543837159872055,0.0,0.0003961738257203251,0.0
7250,STAGE_C,3250,4,8,10,90,early_evolution,0.052068740129470825,0.03562350571155548,0.03289047256112099,0.0009756481158547103,0.0012061999877914786,0.0008776572067290545,0.0013715779641643167,0.0020476276986300945,0.00032267364440485835,2.8151947844889946e-05,0.00048782405792735517,0.024915028363466263,0.007183940708637238,0.006419097632169724,0.024915028363466263,0.07183940708637238,0.12838195264339447,0.0,0.0,0.00025,1.489722000027541,2.836142063140869,0.0044051953591406345,0.0,0.016526849940419197,0.0,0.01414201594889164,0.0,0.013819616287946701,0.0,0.007911340333521366,0.0,0.0011644760379567742,0.0
7300,STAGE_C,3300,4,0,220,220,uniform,0.03174025937914848,0.024527009576559067,0.014426502399146557,0.0005947677418589592,0.000402367819333449,0.0003268359578214586,0.0008370776777155697,0.0012359929969534278,0.0007043391233310103,6.199257768457755e-05,0.0002973838709294796,0.02680777572095394,0.0029692716896533968,0.0015640640631318092,0.02680777572095394,0.029692716896533966,0.031281281262636185,0.0,0.0,0.0002470911835496508,0.9179514999850653,2.836142063140869,0.000895727367606014,0.0,0.008175143040716648,0.0,0.00997650995850563,0.0,0.00900514516979456,0.0,0.003990700002759695,0.0,0.0004083366075064987,0.0
7350,STAGE_C,3350,4,8,1180,1260,uniform,0.006818444933742285,0.004860718734562397,0.0039154523983597755,1.7992348148254678e-05,4.209693997836439e-06,1.4271760846895631e-05,1.9056406017625704e-05,5.413619146565907e-05,1.0847960766113829e-05,5.43206806469243e-06,8.996174074127339e-06,0.002197014167904854,0.002553437650203705,0.0011025123298168183,0.002197014167904854,0.02553437650203705,0.022050246596336365,0.0,0.0,0.00024418276090648595,1.482916499953717,2.836142063140869,0.0003904415061697364,0.0,0.0031404681503772736,0.0,0.0033012917265295982,0.0,0.0039701517671346664,0.0,0.002006181748583913,0.0,0.00020453930483199656,0.0
7400,STAGE_C,3400,4,0,60,60,early_evolution,0.025834059342741966,0.01907419040799141,0.013519737869501114,0.0009111253311857581,0.0009259185753762722,0.0004729931242763996,0.0013006925582885742,0.0022406992502510548,0.0003873136593028903,0.00013913468865212053,0.00045556266559287906,0.016795439645648003,0.002305610477924347,0.0021394638344645503,0.016795439645648003,0.02305610477924347,0.042789276689291,0.0,0.0,0.00024127512582437484,0.9199188000056893,2.836142063140869,0.006607844028621912,0.0,0.01619499735534191,0.0,0.02259264886379242,0.0,0.02427826263010502,0.0,0.010419639758765697,0.0,0.001017822534777224,0.0
7450,STAGE_C,3450,4,0,60,60,early_evolution,0.021255413070321083,0.015696074813604355,0.011118676513433456,0.0008472842164337635,0.0006625578389503062,0.000390742439776659,0.0011130281491205096,0.0021154480054974556,0.0006912614335305989,0.00011066724982811138,0.00042364210821688175,0.014482117258012295,0.0021606510505080222,0.0010670123621821404,0.014482117258012295,0.021606510505080223,0.021340247243642807,0.0,0.0,0.00023836867195056334,0.9163843999849632,2.836142063140869,0.00600447179749608,0.0,0.014933005906641483,0.0,0.021276524290442467,0.0,0.028846995905041695,0.0,0.012277130968868732,0.0,0.0010443348437547684,0.0
7500,STAGE_C,3500,4,4,0,40,early_evolution,0.028162086382508278,0.01934950426220894,0.01762516424059868,0.0008217563154175878,0.0009396090172231197,0.0005151716177351773,0.0007465503877028823,0.0022091141436249018,0.00033387128496542573,0.00018622149946168065,0.0004108781577087939,0.01378321461379528,0.00228863675147295,0.0056317862123250965,0.01378321461379528,0.0228863675147295,0.11263572424650192,0.0,0.0,0.00023546379277238105,1.1920696000452153,2.836142063140869,0.007382691837847233,0.0,0.022984782233834267,0.0,0.02155446447432041,0.0,0.024066809564828873,0.0,0.012407541275024414,0.0,0.0013514556922018528,0.0
7550,STAGE_C,3550,4,8,400,480,uniform,0.032219890505075455,0.02204149216413498,0.0203567948192358,0.00011057996744057164,5.4996638937154785e-05,6.796480010962114e-05,0.00010857720189960673,0.0002582693414296955,0.0001541214296594262,1.9550436263671145e-05,5.528998372028582e-05,0.01736849918961525,0.004215150699019433,0.001995990797877312,0.01736849918961525,0.04215150699019432,0.039919815957546234,0.0,0.0,0.00023256088156396867,1.497574099979829,2.836142063140869,0.0006420423742383718,0.0,0.0057293265126645565,0.0,0.005251555237919092,0.0,0.006432453636080027,0.0,0.0069259414449334145,0.0,0.0005949724582023919,0.0
7600,STAGE_C,3600,4,8,360,440,uniform,0.03405078127980232,0.02313336916267872,0.02183482237160206,0.0001229219778906554,7.431523408740759e-05,8.952017378760502e-05,0.00016579519433435053,0.00029412758885882795,9.999267786042765e-05,1.3780968401988503e-05,6.14609889453277e-05,0.017267931252717972,0.005261587724089623,0.0012564886361360551,0.017267931252717972,0.052615877240896225,0.0251297727227211,0.0,0.0,0.00022966033133303546,1.58954990003258,2.836142063140869,0.0006223247619345784,0.0,0.0065359496511518955,0.0,0.005514133255928755,0.0,0.005911917891353369,0.0,0.007262912578880787,0.0,0.0004924188833683729,0.0
7650,STAGE_C,3650,4,4,230,270,uniform,0.049232255667448044,0.03368010371923447,0.031104305759072304,0.0004820831527467817,0.00018890782666858286,0.0005054064095020294,0.0012892826925963163,0.0007390934624709189,0.00011585189349716529,5.395664265961386e-05,0.00024104157637339085,0.027752414345741272,0.006239330023527146,0.002619165927171707,0.027752414345741272,0.062393300235271454,0.05238331854343414,0.0,0.0,0.00022676253476765196,1.3258552000042982,2.836142063140869,0.0011040203971788287,0.0,0.011501382105052471,0.0,0.012270723469555378,0.0,0.007646088022738695,0.0,0.009625525213778019,0.0,0.0018030466744676232,0.0
7700,STAGE_C,3700,4,8,810,890,uniform,0.006706090644001961,0.004706885199993849,0.003998410422354937,2.718868745432701e-05,6.53085680824006e-06,1.9460630937828682e-05,2.677540760487318e-05,8.637793507659808e-05,1.54010413098149e-05,8.58624935062835e-06,1.3594343727163505e-05,0.0029716878198087215,0.0013440655544400216,0.0010742406360805036,0.0029716878198087215,0.013440655544400215,0.02148481272161007,0.0,0.0,0.00022386788418308668,1.4895949000492692,2.836142063140869,0.0004659781698137522,0.0,0.004684396553784609,0.0,0.0040666889399290085,0.0,0.004803435876965523,0.0,0.0032490724697709084,0.0,0.0008628655923530459,0.0
7750,STAGE_C,3750,4,0,350,350,uniform,0.014367267489433289,0.011293461546301842,0.006147611886262894,0.00029767630621790886,0.00016232342750299722,0.00021779762755613774,0.0007111878949217498,0.0005559366545639932,9.431957005290315e-05,4.449262996786274e-05,0.00014883815310895443,0.013065813109278679,0.00183060672134161,0.00026083593256771566,0.013065813109278679,0.0183060672134161,0.005216718651354313,0.0,0.0,0.0002209767714686924,1.0036433999775909,2.836142063140869,0.0009161094203591347,0.0,0.008629705756902695,0.0,0.009307030588388443,0.0,0.007243987638503313,0.0,0.008611900731921196,0.0,0.001005376223474741,0.0
7800,STAGE_C,3800,4,4,830,870,uniform,0.0032547577284276485,0.0023337812162935734,0.0018419529078528285,3.432659650570713e-05,3.891615506290691e-06,1.6319414498866536e-05,2.3927497750264592e-05,8.902464469429106e-05,6.622968794545159e-05,6.566703632415738e-06,1.7163298252853565e-05,0.001615690067410469,0.001176797039806843,0.00016587285790592432,0.001615690067410469,0.011767970398068428,0.0033174571581184864,0.0,0.0,0.00021808958803485134,1.3069286999525502,2.8364310264587402,0.00035838299663737416,0.0,0.004002890083938837,0.0,0.0034649581648409367,0.0,0.005041896365582943,0.0,0.003923102747648954,0.0,0.0005150569486431777,0.0
7850,STAGE_C,3850,4,0,390,390,uniform,0.014096270315349102,0.010995336808264256,0.006201867014169693,0.00021484808530658484,0.00013831010437570512,0.00016249287000391632,0.00039228779496625066,0.0004202210111543536,0.00014844731776975095,2.7329362637829036e-05,0.00010742404265329242,0.011725435964763165,0.0014930046163499355,0.0019399210810661317,0.011725435964763165,0.014930046163499355,0.03879842162132263,0.0,0.0,0.0002152067247599837,0.994054300012067,2.8364310264587402,0.0010232499334961176,0.0,0.008386476896703243,0.0,0.008063390851020813,0.0,0.007125623058527708,0.0,0.010903394781053066,0.0,0.00040400182479061186,0.0
7900,STAGE_C,3900,4,0,1080,1080,uniform,0.0010298890992999077,0.0008392217569053173,0.0003813346556853503,2.1799014575663023e-05,3.771059709833935e-06,1.5280807929229923e-05,2.2994332539383322e-05,5.3126128477742895e-05,3.306982034700923e-05,2.5519354949210538e-06,1.0899507287831511e-05,0.0005341247888281941,0.0004597990307956934,0.0002783877309411764,0.0005341247888281941,0.004597990307956934,0.005567754618823528,0.0,0.0,0.00021232857193762922,0.990326399973128,2.8364310264587402,0.0004171868786215782,0.0,0.004497095942497253,0.0,0.0041832951828837395,0.0,0.005115876905620098,0.0,0.005040277261286974,0.0,0.00031737846438772976,0.0
7950,STAGE_C,3950,4,8,920,1000,uniform,0.01213620975613594,0.008716879412531853,0.006838661152869463,3.0487339245155454e-05,3.8009420677553862e-06,1.5623634681105614e-05,2.236417458334472e-05,8.094494114629924e-05,5.652925028698519e-05,3.6610872484743595e-06,1.5243669622577727e-05,0.002748648403212428,0.0055925786495208745,0.002402211353182793,0.002748648403212428,0.05592578649520874,0.04804422706365585,0.0,0.0,0.00020945551922360817,1.618296200002078,2.8369579315185547,0.00030267107649706304,0.0,0.003462871303781867,0.0,0.0030079963617026806,0.0,0.005339484661817551,0.0,0.004696897231042385,0.0,0.00022391503443941474,0.0
8000,STAGE_C,4000,4,0,870,870,uniform,0.0013421917101368308,0.0010710923234000802,0.0005421987152658403,3.429079515626654e-05,8.252503903349862e-06,2.1694935639970936e-05,3.222676969016902e-05,9.54151910264045e-05,4.098740828339942e-05,7.1679596658213995e-06,1.714539757813327e-05,0.0010118604404851794,0.00034182639792561535,0.00020640611182898283,0.0010118604404851794,0.003418263979256153,0.004128122236579657,0.0,0.0,0.00020658795558326743,0.9903067999985069,2.8369579315185547,0.0003939491871278733,0.0,0.0039526973851025105,0.0,0.003394270781427622,0.0,0.006031050346791744,0.0,0.003363241907209158,0.0,0.00022405097843147814,0.0
8050,STAGE_D,50,6,0,50,50,early_evolution,0.02447802759706974,0.018844231963157654,0.011267590336501598,0.0007369909435510635,0.0005123584414832294,0.00046706918510608375,0.0008444014238193631,0.0022305618040263653,0.000307591340970248,5.996363324811682e-05,0.00036849547177553177,0.014163652434945107,0.0024892501533031464,0.006751339137554169,0.014163652434945107,0.024892501533031464,0.13502678275108337,0.0,0.0,0.0002037262692388214,1.472568900033366,3.751922607421875,0.005433952435851097,0.0,0.015819452702999115,0.0,0.014598852023482323,0.0,0.017181236296892166,0.0,0.012493270449340343,0.0,0.0008364400127902627,0.0
8100,STAGE_D,100,6,6,50,110,early_evolution,0.05022309720516205,0.034956417977809906,0.030533360317349434,0.0009949123486876488,0.0008953625219874084,0.0010203456040471792,0.0007378100417554379,0.0021050043869763613,0.0011066144797950983,0.00010433708666823804,0.0004974561743438244,0.0279731135815382,0.006312943994998932,0.006265458464622498,0.0279731135815382,0.06312943994998932,0.12530916929244995,0.0,0.0,0.00020087084761679245,1.93331459996989,3.7527408599853516,0.002372044138610363,0.0,0.013775065541267395,0.0,0.008718726225197315,0.0,0.02176724560558796,0.0,0.007653250824660063,0.0,0.0006691613234579563,0.0
8150,STAGE_D,150,6,6,500,560,uniform,0.013905612751841545,0.00994911789894104,0.00791298970580101,5.2417504775803536e-05,1.2855485692853108e-05,3.2267846108879894e-05,4.811603139387444e-05,0.00013559305807575583,7.52712512621656e-05,1.0401343388366513e-05,2.6208752387901768e-05,0.0062239328399300575,0.004143675789237022,0.0014651579782366754,0.0062239328399300575,0.041436757892370224,0.029303159564733505,0.0,0.0,0.0001980220772955602,1.9867516999947838,3.7527408599853516,0.0007260649581439793,0.0,0.006675123702734709,0.0,0.004765161778777838,0.0,0.005849295295774937,0.0,0.005332769826054573,0.0,0.000410590844694525,0.0
8200,STAGE_D,200,6,0,10,10,source_active,0.01484006829559803,0.012403896078467369,0.004872345365583897,0.0007782156462781131,0.001025038887746632,0.00041162813431583345,0.0005857189535163343,0.001500033657066524,0.0010112040909007192,0.00013566996494773775,0.00038910782313905656,0.011697660200297832,0.005536948516964913,0.0030830157920718193,0.011697660200297832,0.055369485169649124,0.061660315841436386,0.0,0.0,0.00019518034395302414,1.4755838999990374,3.7527408599853516,0.007244686130434275,0.0,0.019335882738232613,0.0,0.020468994975090027,0.0,0.030391499400138855,0.0,0.010415404103696346,0.0,0.001205957611091435,0.0
8250,STAGE_D,250,6,0,20,20,source_active,0.026949748396873474,0.023592643439769745,0.006714208517223597,0.0008639362640678883,0.0012331584002822638,0.00046492152614519,0.0006794082000851631,0.0020976043306291103,0.0004097299824934453,0.0002987950574606657,0.00043196813203394413,0.012882893905043602,0.0013883930630981924,0.022110897302627566,0.012882893905043602,0.013883930630981922,0.44221794605255127,0.0,0.0,0.00019234603231438997,1.4750749000231735,3.7527408599853516,0.008870619349181652,0.0,0.024960674345493317,0.0,0.024610811844468117,0.0,0.028462102636694908,0.0,0.014084056951105595,0.0,0.0015094932168722153,0.0
8300,STAGE_D,300,6,0,10,10,source_active,0.015757564455270767,0.012951965443789959,0.005611198488622904,0.0007962736999616027,0.0011319020995870233,0.0005050336476415396,0.0007711943471804261,0.001873415894806385,0.0003528875531628728,0.00014320830814540386,0.00039813684998080134,0.0120707917958498,0.0020313555374741553,0.00462254285812378,0.0120707917958498,0.020313555374741554,0.09245085716247559,0.0,0.0,0.0001895195261000831,1.4812817000201903,3.7527408599853516,0.009510369040071964,0.0,0.024914661422371864,0.0,0.025971299037337303,0.0,0.0269906185567379,0.0,0.01345953717827797,0.0,0.0017406174447387457,0.0
8350,STAGE_D,350,6,0,0,0,source_active,0.017892779782414436,0.013334064744412899,0.00911743100732565,0.0009202017681673169,0.0015417300164699554,0.0005084251170046628,0.0011406721314415336,0.0015609355177730322,0.0006479600560851395,0.0001214877629536204,0.00046010088408365846,0.010486505925655365,0.0014998671598732472,0.003631427139043808,0.010486505925655365,0.014998671598732471,0.07262854278087616,0.0,0.0,0.00018670120797379959,1.4657788000185974,3.7527408599853516,0.010440721176564693,0.0,0.0274753849953413,0.0,0.026917120441794395,0.0,0.029283499345183372,0.0,0.010614094324409962,0.0,0.0020414807368069887,0.0
8400,STAGE_D,400,6,0,840,840,uniform,0.002371263224631548,0.002030988223850727,0.0006805501761846244,3.6413330235518515e-05,5.069836788607063e-06,2.259858956676908e-05,2.9060664019198157e-05,9.743430564412847e-05,5.967901961412281e-05,4.637568963516969e-06,1.8206665117759258e-05,0.0013813672121614218,0.0006173579953610898,0.0012998232617974282,0.0013813672121614218,0.006173579953610897,0.025996465235948563,0.0,0.0,0.00018389145949069952,1.4847622000379488,3.7527408599853516,0.0005432278267107904,0.0,0.004494178108870983,0.0,0.004324865527451038,0.0,0.005560149904340506,0.0,0.004981935489922762,0.0,0.00031313899671658874,0.0
8450,STAGE_D,450,6,6,640,700,uniform,0.008484987542033195,0.0061893644742667675,0.004591245204210281,4.417155287228525e-05,4.2200053940177895e-06,2.8610751542146318e-05,3.622282019932754e-05,0.00011223338515264913,8.059221727307886e-05,3.1501469948125305e-06,2.2085776436142623e-05,0.0031603132374584675,0.0038484860211610798,0.0010747723281383514,0.0031603132374584675,0.038484860211610794,0.02149544656276703,0.0,0.0,0.00018109066104575022,1.9298500000149943,3.7527408599853516,0.0003628753765951842,0.0,0.004250163212418556,0.0,0.0033970538061112165,0.0,0.005845129955559969,0.0,0.0039055889938026667,0.0,0.0002734718727879226,0.0
8500,STAGE_D,500,6,12,150,270,uniform,0.05936688929796219,0.040641456842422485,0.03745086118578911,0.0004294590326026082,0.00013734388630837202,0.00041095458436757326,0.0006242713425308466,0.0006960035534575582,0.000682795129250735,2.538571789045818e-05,0.0002147295163013041,0.028087612241506577,0.012416794151067735,0.0023304788395762444,0.028087612241506577,0.12416794151067734,0.04660957679152489,0.0,0.0,0.00017829919182222752,2.4294829000136815,3.7527408599853516,0.0006625228561460972,0.0,0.009179443120956421,0.0,0.008013073354959488,0.0,0.007912633009254932,0.0,0.0037132275756448507,0.0,0.0004115097690373659,0.0
