change_region_h_rel_l2,change_region_hu_rel_l2,change_region_hv_rel_l2,change_region_c_rel_l2,change_region_ice_rel_l2,change_region_dz_rel_l2,change_region_momentum_rel_l2,newly_wet_iou,newly_wet_precision,newly_wet_recall,front_zone_h_rel_l2,front_zone_momentum_rel_l2,front_zone_wet_iou,method,scenario_id
0.7704893426544759,0.5318107740501447,0.44418587446476004,0.4976521082247128,0.7029839710982148,0.6807509218856009,0.4866736163826079,0.08424856808932138,0.08640138731861574,0.7717539863325741,0.7344863827321894,0.7438402081874074,0.8286514124510829,RandomPerfect_B10,JILONG_EI_0199
0.6916190678545387,0.4322283398447165,0.4747475394346509,0.4685547114106597,0.658686156595815,0.6110567114980219,0.4541553877824192,0.32214219656419024,0.3597133558643134,0.7551570095913809,0.6200828961619771,0.6077609548360632,0.864850783621315,RandomPerfect_B20,JILONG_EI_0009
0.6864706554742719,0.4483612190234118,0.4203396974376862,0.4744870150691721,0.640657394375253,0.6047088636153068,0.4338694318048062,0.301618033467017,0.3286420348381653,0.7857760484219628,0.7315601407818056,0.7068796585000539,0.8506352535411228,RandomPerfect_B20,JILONG_EI_0019
0.709416329990548,0.4539561285090359,0.43793113575895243,0.4820824011707249,0.6709932163327154,0.6285768425164497,0.44571381048851394,0.22068857344521997,0.2380710659898477,0.7514018691588785,0.6372629578849657,0.6434477820541853,0.8507803898533469,RandomPerfect_B20,JILONG_EI_0029
0.7037069220316755,0.4939060766248617,0.4179275374907467,0.49262517098109726,0.66238254431068,0.6630475681868683,0.4555828316568029,0.2538915855670596,0.2737232863293032,0.777989449003517,0.6810998836300775,0.6434215878472778,0.860167037098865,RandomPerfect_B20,JILONG_EI_0039
0.6241764639422428,0.45538836495530677,0.45164948498662216,0.46374489599322066,0.5772336776341858,0.5654719205131574,0.4534703085123901,0.268140589569161,0.2952854217649703,0.7446942502676491,0.5709385025905027,0.5758337853487439,0.8662671616354416,RandomPerfect_B20,JILONG_EI_0049
0.6901848390482799,0.4917386041553558,0.4487468472852425,0.49069415791308224,0.6930479080374033,0.7435819826510585,0.4697557600311265,0.23976883273973523,0.2609904176724453,0.7467559648388447,0.5470094189960624,0.5747018146011679,0.8807348760680868,RandomPerfect_B20,JILONG_EI_0059
0.7133405580284473,0.4616846774021,0.4381323822106306,0.49354816134332985,0.6832127572395087,0.5112235962966349,0.449790101766137,0.20204039429241055,0.21603095632946379,0.7572665030357835,0.7353638078161555,0.7405636798508379,0.8289414400210326,RandomPerfect_B20,JILONG_EI_0069
0.7084047414142258,0.4546941827434865,0.431327037306306,0.49861833493501995,0.6444657174904227,0.5621630972698841,0.4424852649373281,0.21671402173697074,0.23168426195382033,0.770322762906985,0.6514711718910356,0.6011167068771314,0.8697488631353337,RandomPerfect_B20,JILONG_EI_0079
0.7477083525500192,0.5046932614014011,0.5566486487058202,0.46834108130477287,0.5964131349231638,0.6630126722879598,0.5315086304848529,0.2330271888655122,0.25612576155111844,0.720973899981223,0.7164746013325684,0.7370442075167765,0.8182990083356255,RandomPerfect_B20,JILONG_EI_0089
0.6694706985721834,0.4716110861848524,0.3910285779595752,0.48311665845225504,0.6289460139604608,0.6900398429171459,0.43136638734771915,0.2521224178213699,0.27556825364718973,0.7476847087878165,0.636840919095448,0.6347546050994448,0.8640641201741682,RandomPerfect_B20,JILONG_EI_0099
