method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction,error_mass_true_wet,error_mass_false_positive_wet,error_mass_both_dry
OraclePerfectV2_B20,JILONG_EI_0119,1310,1530.317626953125,0.7033473656122995,1.0,1.0,1.0,1.0,1.0,648.7661743164062,373.3182373046875,508.23321533203125
OraclePerfectV2_B20,JILONG_EI_0119,1320,1538.974365234375,0.7017235349253883,1.0,1.0,1.0,1.0,1.0,651.1708984375,375.0437316894531,512.759765625
OraclePerfectV2_B20,JILONG_EI_0119,1330,1548.37646484375,0.7007588998618309,1.0,1.0,1.0,1.0,1.0,653.2879638671875,374.1173095703125,520.97119140625
OraclePerfectV2_B20,JILONG_EI_0119,1340,1557.4759521484375,0.6989412079096656,1.0,1.0,1.0,1.0,1.0,656.2607421875,375.03265380859375,526.1825561523438
OraclePerfectV2_B20,JILONG_EI_0119,1350,1567.427978515625,0.6980526402797309,1.0,1.0,1.0,1.0,1.0,658.715576171875,374.4335632324219,534.27880859375
OraclePerfectV2_B20,JILONG_EI_0119,1360,1577.208984375,0.6966316410428156,1.0,1.0,1.0,1.0,1.0,661.685302734375,373.6548156738281,541.868896484375
OraclePerfectV2_B20,JILONG_EI_0119,1370,1587.9716796875,0.6953698963953414,1.0,1.0,1.0,1.0,1.0,664.0753173828125,374.27606201171875,549.620361328125
OraclePerfectV2_B20,JILONG_EI_0119,1380,1596.582275390625,0.6939885502259491,1.0,1.0,1.0,1.0,1.0,664.7959594726562,377.4427490234375,554.3435668945312
OraclePerfectV2_B20,JILONG_EI_0119,1390,1607.6715087890625,0.6931062914656846,1.0,1.0,1.0,1.0,1.0,667.26953125,377.5553283691406,562.8466796875
OraclePerfectV2_B20,JILONG_EI_0119,1400,1617.9547119140625,0.6920550170860811,1.0,1.0,1.0,1.0,1.0,669.2772216796875,377.1937255859375,571.48388671875
OraclePerfectV2_B20,JILONG_EI_0119,1410,1627.575927734375,0.6908544946162366,1.0,1.0,1.0,1.0,1.0,670.7347412109375,378.30291748046875,578.5383911132812
OraclePerfectV2_B20,JILONG_EI_0119,1420,1638.8419189453125,0.6899726892790221,1.0,1.0,1.0,1.0,1.0,673.4017944335938,379.20611572265625,586.2340087890625
OraclePerfectV2_B20,JILONG_EI_0119,1430,1648.078857421875,0.6887439086544462,1.0,1.0,1.0,1.0,1.0,675.6408081054688,379.58447265625,592.853515625
OraclePerfectV2_B20,JILONG_EI_0119,1440,1656.156982421875,0.6871694138895846,1.0,1.0,1.0,1.0,1.0,676.1124877929688,378.12255859375,601.921875
OraclePerfectV2_B20,JILONG_EI_0129,10,33.530364990234375,0.9905502870869175,1.0,1.0,1.0,1.0,1.0,20.546497344970703,12.24395751953125,0.7399100065231323
OraclePerfectV2_B20,JILONG_EI_0129,20,54.917579650878906,0.9910939221947507,1.0,1.0,1.0,1.0,1.0,40.88628005981445,13.253490447998047,0.7778071165084839
OraclePerfectV2_B20,JILONG_EI_0129,30,124.54896545410156,0.9956661651133175,1.0,1.0,1.0,1.0,1.0,95.20066833496094,27.533626556396484,1.8146846294403076
OraclePerfectV2_B20,JILONG_EI_0129,40,242.94647216796875,0.9707945348223274,1.0,1.0,1.0,1.0,1.0,199.45172119140625,42.46590805053711,1.0288429260253906
OraclePerfectV2_B20,JILONG_EI_0129,50,334.2408752441406,0.8650741700238642,1.0,1.0,1.0,1.0,1.0,260.8480224609375,71.45540618896484,1.9374552965164185
OraclePerfectV2_B20,JILONG_EI_0129,60,395.64630126953125,0.8864154917021577,1.0,1.0,1.0,1.0,1.0,277.6174621582031,114.030029296875,3.9988036155700684
OraclePerfectV2_B20,JILONG_EI_0129,70,437.27398681640625,0.8071435288215587,1.0,1.0,1.0,1.0,1.0,334.7743225097656,99.06101989746094,3.438661575317383
OraclePerfectV2_B20,JILONG_EI_0129,80,551.1075439453125,0.7419180322059119,1.0,1.0,1.0,1.0,1.0,396.6435852050781,148.90420532226562,5.559798240661621
OraclePerfectV2_B20,JILONG_EI_0129,90,641.3051147460938,0.6645428920538999,1.0,1.0,1.0,1.0,1.0,392.97003173828125,240.0779266357422,8.257128715515137
OraclePerfectV2_B20,JILONG_EI_0129,100,584.426025390625,0.7388193754026476,1.0,1.0,1.0,1.0,1.0,374.601318359375,199.35000610351562,10.474716186523438
OraclePerfectV2_B20,JILONG_EI_0129,110,599.4566650390625,0.7824683509822506,1.0,1.0,1.0,1.0,1.0,374.5597229003906,216.9390869140625,7.957889556884766
OraclePerfectV2_B20,JILONG_EI_0129,120,651.0545654296875,0.7935326653593369,1.0,1.0,1.0,1.0,1.0,414.1823425292969,228.01507568359375,8.857128143310547
OraclePerfectV2_B20,JILONG_EI_0129,130,693.4082641601562,0.7875860456769537,1.0,1.0,1.0,1.0,1.0,435.9351806640625,244.9617462158203,12.511382102966309
OraclePerfectV2_B20,JILONG_EI_0129,140,684.13671875,0.767552836268808,1.0,1.0,1.0,1.0,1.0,378.06201171875,290.45989990234375,15.614866256713867
OraclePerfectV2_B20,JILONG_EI_0129,150,662.5396118164062,0.8012516345511113,1.0,1.0,1.0,1.0,1.0,379.43255615234375,264.38909912109375,18.71803092956543
OraclePerfectV2_B20,JILONG_EI_0129,160,640.8636474609375,0.8105079992452767,1.0,1.0,1.0,1.0,1.0,325.2532653808594,296.32940673828125,19.280956268310547
OraclePerfectV2_B20,JILONG_EI_0129,170,689.51708984375,0.8117081978733711,1.0,1.0,1.0,1.0,1.0,346.735107421875,319.4443359375,23.33771514892578
OraclePerfectV2_B20,JILONG_EI_0129,180,635.3079833984375,0.8145833261101381,1.0,1.0,1.0,1.0,1.0,320.5542297363281,291.20623779296875,23.54749870300293
OraclePerfectV2_B20,JILONG_EI_0129,190,620.073486328125,0.7555516401931851,1.0,1.0,1.0,1.0,1.0,296.8231201171875,295.7091369628906,27.541263580322266
OraclePerfectV2_B20,JILONG_EI_0129,200,622.2666015625,0.7118846722883265,1.0,1.0,1.0,1.0,1.0,293.1724548339844,300.1234130859375,28.97075653076172
OraclePerfectV2_B20,JILONG_EI_0129,210,617.5743408203125,0.7166823123688318,1.0,1.0,1.0,1.0,1.0,295.99066162109375,289.7893371582031,31.79433250427246
OraclePerfectV2_B20,JILONG_EI_0129,220,638.38916015625,0.6947379680484077,1.0,1.0,1.0,1.0,1.0,307.8086853027344,299.51947021484375,31.06103515625
OraclePerfectV2_B20,JILONG_EI_0129,230,651.4049072265625,0.6902330275998693,1.0,1.0,1.0,1.0,1.0,334.56707763671875,281.7552185058594,35.08262634277344
OraclePerfectV2_B20,JILONG_EI_0129,240,657.359619140625,0.7769636663737766,1.0,1.0,1.0,1.0,1.0,333.9474792480469,286.7868347167969,36.62525177001953
OraclePerfectV2_B20,JILONG_EI_0129,250,674.9405517578125,0.8267434683769818,1.0,1.0,1.0,1.0,1.0,341.8732604980469,293.39208984375,39.675148010253906
OraclePerfectV2_B20,JILONG_EI_0129,260,712.4017333984375,0.838630101910026,1.0,1.0,1.0,1.0,1.0,372.20062255859375,299.1622009277344,41.038883209228516
OraclePerfectV2_B20,JILONG_EI_0129,270,763.6790161132812,0.8484330516181602,1.0,1.0,1.0,1.0,1.0,404.74847412109375,314.70074462890625,44.22978210449219
OraclePerfectV2_B20,JILONG_EI_0129,280,806.310302734375,0.8612037713028865,1.0,1.0,1.0,1.0,1.0,434.61712646484375,326.032958984375,45.66021728515625
OraclePerfectV2_B20,JILONG_EI_0129,290,847.68896484375,0.8759107144697571,1.0,1.0,1.0,1.0,1.0,461.56402587890625,339.5655822753906,46.55934143066406
OraclePerfectV2_B20,JILONG_EI_0129,300,896.0504760742188,0.8851035426285447,1.0,1.0,1.0,1.0,1.0,492.46978759765625,353.6404113769531,49.94023513793945
OraclePerfectV2_B20,JILONG_EI_0129,310,938.160888671875,0.8899781666892966,1.0,1.0,1.0,1.0,1.0,523.065185546875,363.61578369140625,51.47999572753906
OraclePerfectV2_B20,JILONG_EI_0129,320,983.85546875,0.8913567807800356,1.0,1.0,1.0,1.0,1.0,555.4314575195312,372.5633544921875,55.86057662963867
OraclePerfectV2_B20,JILONG_EI_0129,330,1028.35595703125,0.8903175542097076,1.0,1.0,1.0,1.0,1.0,589.1119384765625,380.48663330078125,58.757301330566406
OraclePerfectV2_B20,JILONG_EI_0129,340,1061.141845703125,0.8780591446848229,1.0,1.0,1.0,1.0,1.0,613.2793579101562,387.65338134765625,60.20911407470703
OraclePerfectV2_B20,JILONG_EI_0129,350,1090.8861083984375,0.8537084198402412,1.0,1.0,1.0,1.0,1.0,632.223876953125,396.5054626464844,62.15681457519531
OraclePerfectV2_B20,JILONG_EI_0129,360,1121.8038330078125,0.823526293354471,1.0,1.0,1.0,1.0,1.0,654.1719970703125,403.3367004394531,64.29515075683594
OraclePerfectV2_B20,JILONG_EI_0129,370,1144.0478515625,0.7970280960831296,1.0,1.0,1.0,1.0,1.0,668.939453125,407.7469482421875,67.3614730834961
OraclePerfectV2_B20,JILONG_EI_0129,380,1160.648681640625,0.7726830607998777,1.0,1.0,1.0,1.0,1.0,677.589599609375,410.9900207519531,72.069091796875
