time_s,gyirong_cctv_arrival_Q,gyirong_cctv_arrival_Qdebris,gyirong_cctv_arrival_hmax,gyirong_cctv_arrival_stage,gyirong_cctv_arrival_cmax,gyirong_cctv_arrival_wet_width_m,rasuwagadhi_signal_loss_Q,rasuwagadhi_signal_loss_Qdebris,rasuwagadhi_signal_loss_hmax,rasuwagadhi_signal_loss_stage,rasuwagadhi_signal_loss_cmax,rasuwagadhi_signal_loss_wet_width_m,syabrubesi_signal_loss_Q,syabrubesi_signal_loss_Qdebris,syabrubesi_signal_loss_hmax,syabrubesi_signal_loss_stage,syabrubesi_signal_loss_cmax,syabrubesi_signal_loss_wet_width_m,method,series_role
650,10653.234375,3773.9755859375,1.2589478492736816,1809.03857421875,0.4027954339981079,90.0,13506.099609375,2076.94970703125,5.439093589782715,1773.7196044921875,0.16167297959327698,60.0,4422.41796875,5.220734119415283,2.3650035858154297,1438.815673828125,0.0016373954713344574,60.0,RiskTemporal_B10,frozen_method
660,10482.5224609375,3728.20361328125,1.268168330192566,1809.0345458984375,0.4043136239051819,90.0,13527.830078125,2070.296142578125,5.435537815093994,1773.71337890625,0.16119445860385895,60.0,4558.583984375,6.770065784454346,2.3619251251220703,1438.8084716796875,0.00207536481320858,60.0,RiskTemporal_B10,frozen_method
670,10307.560546875,3678.235107421875,1.276986837387085,1809.0303955078125,0.40564513206481934,90.0,13548.83203125,2063.298583984375,5.432013988494873,1773.7071533203125,0.16070331633090973,60.0,4693.72021484375,8.483194351196289,2.35884428024292,1438.8013916015625,0.0025436580181121826,60.0,RiskTemporal_B10,frozen_method
680,10140.64453125,3630.69873046875,1.2853376865386963,1809.026123046875,0.4069209098815918,90.0,13563.701171875,2055.28857421875,5.42853307723999,1773.7010498046875,0.1601991057395935,60.0,4828.7392578125,10.480142593383789,2.3558945655822754,1438.79443359375,0.003075025975704193,60.0,RiskTemporal_B10,frozen_method
690,9975.9423828125,3581.1083984375,1.2933176755905151,1809.02197265625,0.40795889496803284,90.0,13581.75,2047.4556884765625,5.425008773803711,1773.6949462890625,0.1596573442220688,60.0,4961.6298828125,12.597947120666504,2.3530445098876953,1438.787353515625,0.003620132803916931,60.0,RiskTemporal_B10,frozen_method
700,9814.1513671875,3530.57958984375,1.3008193969726562,1809.017578125,0.4088347852230072,90.0,13593.3466796875,2038.301513671875,5.421538352966309,1773.688720703125,0.15908974409103394,60.0,5094.99365234375,14.986564636230469,2.350287914276123,1438.7806396484375,0.004219606518745422,60.0,RiskTemporal_B10,frozen_method
710,9658.15625,3480.89892578125,1.307873010635376,1809.0133056640625,0.4096091687679291,90.0,13603.59375,2028.31201171875,5.418062210083008,1773.6827392578125,0.15848030149936676,60.0,5227.19873046875,17.39513397216797,2.3475887775421143,1438.77392578125,0.004801906645298004,60.0,RiskTemporal_B10,frozen_method
720,9509.1328125,3433.177978515625,1.3145078420639038,1809.0087890625,0.410300612449646,90.0,13609.5849609375,2017.981201171875,5.4146409034729,1773.6766357421875,0.15787507593631744,60.0,5359.7626953125,20.244544982910156,2.3450257778167725,1438.767333984375,0.005481036379933357,60.0,RiskTemporal_B10,frozen_method
730,9358.4453125,3382.182373046875,1.3209459781646729,1809.004150390625,0.410796195268631,90.0,13618.7890625,2007.8077392578125,5.411133289337158,1773.6705322265625,0.1572418361902237,60.0,5489.51025390625,23.30038833618164,2.342587947845459,1438.760986328125,0.00619225949048996,60.0,RiskTemporal_B10,frozen_method
740,9214.4140625,3333.093017578125,1.326915979385376,1808.9996337890625,0.4111802875995636,90.0,13620.333984375,1995.5546875,5.407712459564209,1773.66455078125,0.1565522849559784,60.0,5622.3525390625,26.725631713867188,2.340247392654419,1438.7545166015625,0.006970930844545364,60.0,RiskTemporal_B10,frozen_method
750,9083.203125,3288.1796875,1.3326308727264404,1808.994873046875,0.411503404378891,90.0,13620.65625,1983.35107421875,5.404325008392334,1773.6585693359375,0.15586017072200775,60.0,5752.07666015625,30.559518814086914,2.338050603866577,1438.7484130859375,0.007829772308468819,60.0,RiskTemporal_B10,frozen_method
760,8954.5947265625,3243.1396484375,1.3378746509552002,1808.989990234375,0.4116961658000946,90.0,13621.8525390625,1971.97900390625,5.401064395904541,1773.6527099609375,0.15521810948848724,60.0,5881.67578125,34.55384826660156,2.335859775543213,1438.7421875,0.008693961426615715,60.0,RiskTemporal_B10,frozen_method
770,8823.8076171875,3195.638671875,1.342919945716858,1808.985107421875,0.4117280840873718,90.0,13620.8193359375,1959.564208984375,5.397715091705322,1773.6468505859375,0.15451759099960327,60.0,6008.5986328125,38.753780364990234,2.333775043487549,1438.7362060546875,0.009572600945830345,60.0,RiskTemporal_B10,frozen_method
780,8696.705078125,3149.4384765625,1.347691535949707,1808.980224609375,0.4116751253604889,90.0,13613.6572265625,1946.4931640625,5.3944597244262695,1773.64111328125,0.15383175015449524,60.0,6139.23876953125,43.54298400878906,2.3317654132843018,1438.730224609375,0.010514920577406883,60.0,RiskTemporal_B10,frozen_method
790,8574.5166015625,3104.052001953125,1.352141261100769,1808.9749755859375,0.4115056097507477,90.0,13602.134765625,1931.4486083984375,5.391211986541748,1773.63525390625,0.15303786098957062,60.0,6268.3203125,48.32527542114258,2.3298985958099365,1438.724365234375,0.01142803579568863,60.0,RiskTemporal_B10,frozen_method
800,8460.275390625,3060.629150390625,1.3562991619110107,1808.969970703125,0.4110422730445862,90.0,13589.42578125,1916.58642578125,5.38810396194458,1773.629638671875,0.15224267542362213,60.0,6391.28125,53.46167755126953,2.3279502391815186,1438.718505859375,0.012373631820082664,60.0,RiskTemporal_B10,frozen_method
810,8346.763671875,3016.63671875,1.3604992628097534,1808.96484375,0.41057685017585754,90.0,13570.478515625,1897.6513671875,5.3848185539245605,1773.623779296875,0.15121319890022278,60.0,6515.7373046875,58.621280670166016,2.326173782348633,1438.7127685546875,0.013290975242853165,60.0,RiskTemporal_B10,frozen_method
820,8232.966796875,2971.361083984375,1.3644917011260986,1808.9595947265625,0.40998339653015137,90.0,13554.103515625,1879.1766357421875,5.381498336791992,1773.6180419921875,0.15019591152668,60.0,6637.24560546875,64.03878784179688,2.3244736194610596,1438.7071533203125,0.014221526682376862,60.0,RiskTemporal_B10,frozen_method
830,8118.57470703125,2924.357421875,1.3683087825775146,1808.954345703125,0.4092184007167816,90.0,13537.302734375,1860.196044921875,5.378235340118408,1773.6123046875,0.14911875128746033,60.0,6757.79296875,69.79853057861328,2.3227832317352295,1438.7015380859375,0.015182014554738998,60.0,RiskTemporal_B10,frozen_method
840,8002.603515625,2875.614990234375,1.3718796968460083,1808.948974609375,0.4082808494567871,90.0,13520.28515625,1840.2838134765625,5.374971866607666,1773.6064453125,0.147979274392128,60.0,6880.0986328125,76.2123794555664,2.3211281299591064,1438.696044921875,0.016206037253141403,60.0,RiskTemporal_B10,frozen_method
850,7892.45849609375,2828.209228515625,1.3752875328063965,1808.9434814453125,0.40722256898880005,90.0,13502.509765625,1819.683837890625,5.3716511726379395,1773.600830078125,0.1467818021774292,60.0,6997.74560546875,83.1537094116211,2.3195972442626953,1438.690673828125,0.01729290559887886,60.0,RiskTemporal_B10,frozen_method
860,7784.0625,2781.14599609375,1.3784377574920654,1808.9378662109375,0.40606263279914856,90.0,13484.482421875,1798.818603515625,5.368427276611328,1773.59521484375,0.14556215703487396,60.0,7114.7900390625,90.29862976074219,2.3181190490722656,1438.685302734375,0.018371524289250374,60.0,RiskTemporal_B10,frozen_method
870,7680.173828125,2735.3203125,1.381448745727539,1808.9322509765625,0.404833048582077,90.0,13467.65625,1777.349609375,5.365155220031738,1773.5894775390625,0.1442740261554718,60.0,7227.2900390625,97.7038803100586,2.316680431365967,1438.6800537109375,0.019465237855911255,60.0,RiskTemporal_B10,frozen_method
880,7578.05126953125,2689.68115234375,1.3843011856079102,1808.9266357421875,0.40348902344703674,90.0,13450.7421875,1755.524658203125,5.361953258514404,1773.5838623046875,0.14296527206897736,60.0,7339.17919921875,105.37850189208984,2.315335988998413,1438.6749267578125,0.020568108186125755,60.0,RiskTemporal_B10,frozen_method
890,7475.818359375,2642.945068359375,1.3869361877441406,1808.9210205078125,0.4020182490348816,90.0,13433.794921875,1732.6766357421875,5.358750343322754,1773.578369140625,0.14155757427215576,60.0,7448.0009765625,113.20559692382812,2.313992738723755,1438.669677734375,0.021676218137145042,60.0,RiskTemporal_B10,frozen_method
900,7372.421875,2595.021728515625,1.3893916606903076,1808.915283203125,0.4004204273223877,90.0,13418.1142578125,1710.2913818359375,5.355587482452393,1773.57275390625,0.14016713201999664,60.0,7552.89501953125,121.26908874511719,2.3127453327178955,1438.6646728515625,0.0227888822555542,60.0,RiskTemporal_B10,frozen_method
910,7273.0927734375,2548.46337890625,1.3918638229370117,1808.90966796875,0.39877554774284363,90.0,13400.90234375,1686.928466796875,5.352392673492432,1773.5672607421875,0.1387159824371338,60.0,7657.505859375,129.56466674804688,2.311519145965576,1438.65966796875,0.02389613725244999,60.0,RiskTemporal_B10,frozen_method
920,7175.8408203125,2502.65185546875,1.3940974473953247,1808.90380859375,0.39703840017318726,90.0,13386.794921875,1662.6708984375,5.349127769470215,1773.561767578125,0.1371646523475647,60.0,7756.93359375,138.36264038085938,2.310387134552002,1438.6546630859375,0.025062313303351402,60.0,RiskTemporal_B10,frozen_method
930,7077.44775390625,2455.668701171875,1.3961759805679321,1808.8978271484375,0.3951830565929413,90.0,13372.01953125,1638.166015625,5.345975875854492,1773.55615234375,0.1355755627155304,60.0,7854.251953125,147.46255493164062,2.3092799186706543,1438.6497802734375,0.026241615414619446,60.0,RiskTemporal_B10,frozen_method
940,6981.06396484375,2409.590576171875,1.3981181383132935,1808.8919677734375,0.39326944947242737,90.0,13358.982421875,1613.601318359375,5.34276008605957,1773.55078125,0.13397301733493805,60.0,7948.3564453125,156.92977905273438,2.308220624923706,1438.6448974609375,0.027443990111351013,60.0,RiskTemporal_B10,frozen_method
950,6886.658203125,2364.01123046875,1.3999292850494385,1808.885986328125,0.3912731111049652,90.0,13347.1201171875,1589.145751953125,5.339592933654785,1773.54541015625,0.1323588490486145,60.0,8041.87939453125,166.41363525390625,2.3073365688323975,1438.6402587890625,0.028628703206777573,60.0,RiskTemporal_B10,frozen_method
960,6796.54638671875,2320.403564453125,1.4016356468200684,1808.8798828125,0.3892638087272644,90.0,13334.9541015625,1564.97216796875,5.336476802825928,1773.5399169921875,0.13076359033584595,60.0,8132.736328125,176.48887634277344,2.3064563274383545,1438.6356201171875,0.029868464916944504,60.0,RiskTemporal_B10,frozen_method
970,6710.55322265625,2277.887451171875,1.4031435251235962,1808.8739013671875,0.38705193996429443,90.0,13321.212890625,1540.71875,5.333436012268066,1773.5345458984375,0.12915535271167755,60.0,8224.384765625,187.02554321289062,2.3055472373962402,1438.631103515625,0.031134070828557014,60.0,RiskTemporal_B10,frozen_method
980,6624.703125,2236.10693359375,1.4046130180358887,1808.8675537109375,0.3849222958087921,90.0,13302.419921875,1513.06787109375,5.330180644989014,1773.5291748046875,0.12733203172683716,60.0,8311.1123046875,198.22952270507812,2.304814338684082,1438.6265869140625,0.03246382251381874,60.0,RiskTemporal_B10,frozen_method
990,6536.52294921875,2192.51318359375,1.4060372114181519,1808.861328125,0.3826276957988739,90.0,13284.990234375,1485.345703125,5.326849937438965,1773.523681640625,0.12549199163913727,60.0,8392.93359375,209.539794921875,2.304161310195923,1438.6220703125,0.03379253298044205,60.0,RiskTemporal_B10,frozen_method
1000,6450.3232421875,2149.6416015625,1.4073139429092407,1808.8551025390625,0.3802680969238281,90.0,13268.001953125,1457.286376953125,5.323550224304199,1773.5181884765625,0.12361236661672592,60.0,8471.7880859375,220.9490966796875,2.3035836219787598,1438.6177978515625,0.035113926976919174,60.0,RiskTemporal_B10,frozen_method
1010,6368.03076171875,2108.65576171875,1.4085514545440674,1808.848876953125,0.3778972625732422,90.0,13249.19921875,1428.9866943359375,5.320267677307129,1773.5128173828125,0.12171851843595505,60.0,8550.232421875,232.76443481445312,2.3030130863189697,1438.61376953125,0.03645894676446915,60.0,RiskTemporal_B10,frozen_method
1020,6283.9296875,2066.7646484375,1.4096864461898804,1808.842529296875,0.3754173219203949,90.0,13229.8701171875,1399.113525390625,5.31691312789917,1773.5074462890625,0.11968985944986343,60.0,8624.794921875,245.52325439453125,2.302626848220825,1438.609619140625,0.037902578711509705,60.0,RiskTemporal_B10,frozen_method
1030,6200.07861328125,2024.793212890625,1.4107574224472046,1808.8360595703125,0.37291285395622253,90.0,13212.447265625,1369.776611328125,5.3135833740234375,1773.501953125,0.11767791211605072,60.0,8697.1123046875,257.7933654785156,2.302217960357666,1438.6055908203125,0.03927609324455261,60.0,RiskTemporal_B10,frozen_method
1040,6118.08984375,1983.4306640625,1.4116637706756592,1808.82958984375,0.37033480405807495,90.0,13194.015625,1339.92529296875,5.3102126121521,1773.4964599609375,0.11563123017549515,60.0,8765.486328125,270.831787109375,2.301891803741455,1438.6014404296875,0.04072588309645653,60.0,RiskTemporal_B10,frozen_method
1050,6035.015625,1941.467041015625,1.4125070571899414,1808.8231201171875,0.3676692545413971,90.0,13180.53515625,1310.9669189453125,5.306857585906982,1773.4910888671875,0.1136014387011528,60.0,8833.1806640625,283.8468017578125,2.301663637161255,1438.59765625,0.04214697331190109,60.0,RiskTemporal_B10,frozen_method
1060,5952.37158203125,1899.3560791015625,1.4132112264633179,1808.81640625,0.3649228513240814,90.0,13169.212890625,1282.2431640625,5.30350399017334,1773.48583984375,0.11155720800161362,60.0,8893.02734375,296.5434265136719,2.301448106765747,1438.5938720703125,0.0435427688062191,60.0,RiskTemporal_B10,frozen_method
1070,5870.6630859375,1857.416259765625,1.4138706922531128,1808.8099365234375,0.362106591463089,90.0,13157.7509765625,1253.0260009765625,5.300090312957764,1773.480224609375,0.10947038233280182,60.0,8952.7470703125,309.010498046875,2.3012993335723877,1438.590087890625,0.04488138481974602,60.0,RiskTemporal_B10,frozen_method
1080,5792.12646484375,1817.0135498046875,1.414505958557129,1808.80322265625,0.35927557945251465,90.0,13148.5673828125,1224.005126953125,5.296677589416504,1773.4747314453125,0.1073913648724556,60.0,9007.1845703125,321.4172668457031,2.301283836364746,1438.58642578125,0.046221133321523666,60.0,RiskTemporal_B10,frozen_method
1090,5715.279296875,1777.71533203125,1.4149967432022095,1808.7965087890625,0.35641929507255554,90.0,13138.236328125,1194.26318359375,5.293155670166016,1773.4693603515625,0.10525405406951904,60.0,9061.271484375,334.1658935546875,2.3013269901275635,1438.5830078125,0.047578442841768265,60.0,RiskTemporal_B10,frozen_method
1100,5639.8466796875,1738.39208984375,1.4154702425003052,1808.7896728515625,0.35351425409317017,90.0,13130.318359375,1164.662109375,5.289741516113281,1773.4638671875,0.10311096161603928,60.0,9104.634765625,345.80865478515625,2.3014073371887207,1438.5794677734375,0.04883241280913353,60.0,RiskTemporal_B10,frozen_method
1110,5561.20166015625,1697.6781005859375,1.4158854484558105,1808.7830810546875,0.3504752814769745,90.0,13123.076171875,1134.474853515625,5.286156177520752,1773.4583740234375,0.10090463608503342,60.0,9147.796875,357.74285888671875,2.3015267848968506,1438.575927734375,0.05011214688420296,60.0,RiskTemporal_B10,frozen_method
1120,5482.30078125,1656.75927734375,1.4162217378616333,1808.7762451171875,0.3473266363143921,90.0,13119.990234375,1103.916259765625,5.282590866088867,1773.4530029296875,0.09864260256290436,60.0,9188.28125,370.11944580078125,2.3016977310180664,1438.5726318359375,0.05142869055271149,60.0,RiskTemporal_B10,frozen_method
1130,5403.7646484375,1615.7147216796875,1.4164856672286987,1808.76953125,0.344093382358551,90.0,13116.521484375,1072.684326171875,5.278984546661377,1773.447509765625,0.09633336216211319,60.0,9227.732421875,382.6701965332031,2.301968574523926,1438.5693359375,0.0527605265378952,60.0,RiskTemporal_B10,frozen_method
1140,5329.11669921875,1576.139404296875,1.416670322418213,1808.7625732421875,0.34081175923347473,90.0,13115.40234375,1041.823974609375,5.27540922164917,1773.4420166015625,0.09402474761009216,60.0,9258.912109375,395.4547424316406,2.3022842407226562,1438.566162109375,0.05414527654647827,60.0,RiskTemporal_B10,frozen_method
1150,5253.2109375,1536.8023681640625,1.416806697845459,1808.755615234375,0.3374960422515869,90.0,13113.19921875,1010.2271728515625,5.271794319152832,1773.4366455078125,0.09167912602424622,60.0,9290.4296875,408.32806396484375,2.302701234817505,1438.5628662109375,0.055525198578834534,60.0,RiskTemporal_B10,frozen_method
1160,5179.87158203125,1498.400390625,1.4168800115585327,1808.7486572265625,0.33417314291000366,90.0,13112.439453125,979.199951171875,5.268241882324219,1773.43115234375,0.08935823291540146,60.0,9317.9638671875,420.39654541015625,2.303209066390991,1438.559814453125,0.05682050809264183,60.0,RiskTemporal_B10,frozen_method
1170,5105.74609375,1460.121826171875,1.4168473482131958,1808.7418212890625,0.330824613571167,90.0,13112.24609375,947.6605224609375,5.264626502990723,1773.4256591796875,0.08699263632297516,60.0,9340.5791015625,432.5088806152344,2.303750514984131,1438.556884765625,0.05814144387841225,60.0,RiskTemporal_B10,frozen_method
1180,5033.18994140625,1422.202880859375,1.4167249202728271,1808.7347412109375,0.32742956280708313,90.0,13112.068359375,916.5924072265625,5.261067867279053,1773.4202880859375,0.0846666544675827,60.0,9359.318359375,444.4578857421875,2.3043301105499268,1438.5540771484375,0.059449125081300735,60.0,RiskTemporal_B10,frozen_method
1190,4959.16650390625,1384.18408203125,1.4165719747543335,1808.727783203125,0.3239680230617523,90.0,13110.958984375,885.1898803710938,5.2574896812438965,1773.414794921875,0.0823104977607727,60.0,9378.5234375,455.8169250488281,2.304959535598755,1438.551025390625,0.060684509575366974,60.0,RiskTemporal_B10,frozen_method
1200,4885.837890625,1346.6597900390625,1.416366696357727,1808.720703125,0.3204353451728821,90.0,13112.390625,853.6778564453125,5.253873825073242,1773.4095458984375,0.07993035763502121,60.0,9393.69921875,467.5576171875,2.305626392364502,1438.5482177734375,0.06197294592857361,60.0,RiskTemporal_B10,frozen_method
1210,4815.1875,1310.47900390625,1.4161380529403687,1808.713623046875,0.3168983459472656,90.0,13114.8095703125,822.05078125,5.250265598297119,1773.4039306640625,0.0775400772690773,60.0,9404.173828125,478.7279357910156,2.306382417678833,1438.54541015625,0.06321725249290466,60.0,RiskTemporal_B10,frozen_method
1220,4745.8759765625,1274.8155517578125,1.4157829284667969,1808.7064208984375,0.31330621242523193,90.0,13117.4921875,790.4129028320312,5.24669885635376,1773.398681640625,0.07514740526676178,60.0,9409.98828125,490.3533630371094,2.3071749210357666,1438.5428466796875,0.06452775001525879,60.0,RiskTemporal_B10,frozen_method
1230,4677.2314453125,1239.383544921875,1.4154499769210815,1808.69921875,0.30970528721809387,90.0,13119.1171875,758.0303955078125,5.243058681488037,1773.393310546875,0.07269932329654694,60.0,9414.3779296875,501.2667236328125,2.308027744293213,1438.540283203125,0.06576554477214813,60.0,RiskTemporal_B10,frozen_method
1240,4607.78271484375,1203.9759521484375,1.4149709939956665,1808.692138671875,0.3060322105884552,90.0,13122.607421875,725.4847412109375,5.239438533782959,1773.387939453125,0.0702311173081398,60.0,9414.5234375,512.8690185546875,2.308971405029297,1438.5377197265625,0.06709244102239609,60.0,RiskTemporal_B10,frozen_method
1250,4537.501953125,1168.5400390625,1.4144505262374878,1808.68505859375,0.30229106545448303,90.0,13127.142578125,692.2264404296875,5.235802173614502,1773.382568359375,0.06769376993179321,60.0,9410.60546875,524.1180419921875,2.309934616088867,1438.5352783203125,0.06841176748275757,60.0,RiskTemporal_B10,frozen_method
1260,4469.31787109375,1134.2373046875,1.4138493537902832,1808.677734375,0.29855281114578247,90.0,13130.4609375,659.1514282226562,5.232204437255859,1773.377197265625,0.06519046425819397,60.0,9402.2099609375,535.4188232421875,2.3109290599823,1438.5328369140625,0.06975989043712616,60.0,RiskTemporal_B10,frozen_method
1270,4402.54150390625,1100.9058837890625,1.4132671356201172,1808.6705322265625,0.2948095202445984,90.0,13132.1572265625,625.149658203125,5.228598117828369,1773.3719482421875,0.0626230388879776,60.0,9390.587890625,546.715576171875,2.312044382095337,1438.5306396484375,0.07112722843885422,60.0,RiskTemporal_B10,frozen_method
1280,4336.408203125,1067.631591796875,1.4125956296920776,1808.6632080078125,0.29098182916641235,90.0,13137.166015625,591.2850341796875,5.22498893737793,1773.3665771484375,0.06005502864718437,60.0,9378.513671875,558.5009765625,2.3132152557373047,1438.5283203125,0.0725492537021637,60.0,RiskTemporal_B10,frozen_method
1290,4269.65283203125,1034.43994140625,1.4119362831115723,1808.6558837890625,0.2870863378047943,90.0,13141.056640625,557.314453125,5.221286296844482,1773.361328125,0.05747111514210701,60.0,9360.041015625,569.7568359375,2.3145229816436768,1438.5263671875,0.07394719123840332,60.0,RiskTemporal_B10,frozen_method
1300,4202.6904296875,1001.38623046875,1.411145567893982,1808.6485595703125,0.2831365168094635,90.0,13147.189453125,523.5498046875,5.217687129974365,1773.3560791015625,0.05490964651107788,60.0,9336.7490234375,580.9939575195312,2.3158175945281982,1438.524169921875,0.07538516819477081,60.0,RiskTemporal_B10,frozen_method
1310,4136.5517578125,969.0123291015625,1.4103140830993652,1808.64111328125,0.279147744178772,90.0,13153.451171875,489.2178955078125,5.2139973640441895,1773.3507080078125,0.05231098458170891,60.0,9313.4736328125,591.99853515625,2.3171510696411133,1438.522216796875,0.07679207623004913,60.0,RiskTemporal_B10,frozen_method
1320,4072.001708984375,937.2586669921875,1.4094587564468384,1808.6337890625,0.2750886082649231,90.0,13159.33203125,454.7139892578125,5.210374355316162,1773.3453369140625,0.0496998056769371,60.0,9290.693359375,603.9381103515625,2.3185503482818604,1438.5203857421875,0.07831499725580215,60.0,RiskTemporal_B10,frozen_method
1330,4005.68408203125,905.0396728515625,1.4084644317626953,1808.62646484375,0.2709270417690277,90.0,13171.251953125,419.7378234863281,5.206686019897461,1773.340087890625,0.04703889414668083,60.0,9259.359375,615.7644653320312,2.319993495941162,1438.5184326171875,0.07988764345645905,60.0,RiskTemporal_B10,frozen_method
1340,3940.795654296875,874.0545654296875,1.4075496196746826,1808.6190185546875,0.2667694389820099,90.0,13181.73046875,384.9309387207031,5.2030205726623535,1773.334716796875,0.04440291225910187,60.0,9225.96484375,626.7771606445312,2.321427583694458,1438.5166015625,0.08140016347169876,60.0,RiskTemporal_B10,frozen_method
1350,3876.013671875,843.502685546875,1.4065512418746948,1808.611572265625,0.26256152987480164,90.0,13194.51953125,349.65240478515625,5.199284076690674,1773.32958984375,0.04173016920685768,60.0,9190.0263671875,637.6990966796875,2.3229258060455322,1438.5147705078125,0.08292118459939957,60.0,RiskTemporal_B10,frozen_method
1360,3812.406494140625,813.5326538085938,1.4055702686309814,1808.6041259765625,0.2583235800266266,90.0,13208.09765625,314.7055969238281,5.195573806762695,1773.32421875,0.03908378258347511,60.0,9153.78515625,648.8380126953125,2.3244447708129883,1438.5130615234375,0.08448213338851929,60.0,RiskTemporal_B10,frozen_method
1370,3749.580322265625,784.0853881835938,1.4044907093048096,1808.5965576171875,0.2540496289730072,90.0,13221.345703125,279.7000732421875,5.191839694976807,1773.31884765625,0.03644605726003647,60.0,9113.50390625,659.890380859375,2.3260388374328613,1438.5113525390625,0.08608328551054001,60.0,RiskTemporal_B10,frozen_method
1380,3687.057373046875,755.2691650390625,1.4033690690994263,1808.5888671875,0.24973660707473755,90.0,13236.4453125,244.8585205078125,5.188094615936279,1773.3134765625,0.033816296607255936,60.0,9068.7919921875,670.6824340820312,2.3276960849761963,1438.509765625,0.08770488947629929,60.0,RiskTemporal_B10,frozen_method
1390,3624.74853515625,726.8756713867188,1.4022549390792847,1808.5811767578125,0.2454117089509964,90.0,13253.015625,209.8545684814453,5.184304237365723,1773.30810546875,0.031185822561383247,60.0,9019.7568359375,682.1982421875,2.3294007778167725,1438.5081787109375,0.08946221321821213,60.0,RiskTemporal_B10,frozen_method
1400,3565.497314453125,699.795166015625,1.4011459350585938,1808.5736083984375,0.2410823106765747,90.0,13271.03515625,174.9746856689453,5.180517673492432,1773.302734375,0.02857302315533161,60.0,8969.6787109375,693.0008544921875,2.3311092853546143,1438.5067138671875,0.09115459024906158,60.0,RiskTemporal_B10,frozen_method
1410,3508.286376953125,673.7173461914062,1.4000109434127808,1808.5657958984375,0.23675033450126648,90.0,13292.951171875,156.14772033691406,5.176749229431152,1773.29736328125,0.02594035491347313,60.0,8918.607421875,704.074462890625,2.3329129219055176,1438.5052490234375,0.09290843456983566,60.0,RiskTemporal_B10,frozen_method
1420,3450.780517578125,647.586181640625,1.3987840414047241,1808.55810546875,0.23233553767204285,90.0,13317.908203125,140.61671447753906,5.172966480255127,1773.2919921875,0.02335122972726822,60.0,8861.2548828125,714.6405029296875,2.334719181060791,1438.50390625,0.09468013048171997,60.0,RiskTemporal_B10,frozen_method
1430,3392.625244140625,621.9606323242188,1.397496223449707,1808.5504150390625,0.22791531682014465,90.0,13341.62109375,124.77717590332031,5.169144153594971,1773.28662109375,0.020714381709694862,60.0,8810.470703125,725.9247436523438,2.3365681171417236,1438.502685546875,0.09649310261011124,60.0,RiskTemporal_B10,frozen_method
1440,3333.11865234375,596.36474609375,1.396148443222046,1808.5426025390625,0.2234383225440979,90.0,13367.4013671875,108.92373657226562,5.16524076461792,1773.28125,0.018073400482535362,60.0,8751.673828125,735.9266967773438,2.3383805751800537,1438.501220703125,0.09825177490711212,60.0,RiskTemporal_B10,frozen_method
0,-38.95297622680664,0.0,1.216796875,1809.663818359375,0.0,90.0,143.80941772460938,0.0,2.64453125,1772.743408203125,0.0,60.0,169.83746337890625,0.0,2.73828125,1439.5631103515625,0.0,60.0,reference,high_fidelity_numerical_reference
10,-38.96779251098633,0.0,1.216796875,1809.663818359375,0.0,90.0,143.81021118164062,0.0,2.64453125,1772.743408203125,0.0,60.0,169.85435485839844,0.0,2.73828125,1439.5631103515625,0.0,60.0,reference,high_fidelity_numerical_reference
20,-38.916717529296875,0.0,1.2138671875,1809.660888671875,0.0,90.0,143.8107452392578,0.0,2.64453125,1772.743408203125,0.0,60.0,169.99122619628906,0.0,2.740234375,1439.5631103515625,0.0,60.0,reference,high_fidelity_numerical_reference
30,-38.831642150878906,0.0,1.2099609375,1809.656982421875,0.0,90.0,143.8192138671875,0.0,2.64453125,1772.743408203125,0.0,60.0,170.18511962890625,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
40,-38.78640365600586,0.0,1.2080078125,1809.655029296875,0.0,90.0,143.83029174804688,0.0,2.64453125,1772.743408203125,0.0,60.0,170.2313995361328,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
50,-38.78010177612305,0.0,1.20703125,1809.654052734375,0.0,90.0,143.86468505859375,0.0,2.64453125,1772.743408203125,0.0,60.0,170.19256591796875,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
60,-38.80975341796875,0.0,1.20703125,1809.654052734375,0.0,90.0,143.94032287597656,0.0,2.646484375,1772.745361328125,0.0,60.0,170.16943359375,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
70,-38.85493469238281,0.0,1.2080078125,1809.655029296875,0.0,90.0,144.0370635986328,0.0,2.646484375,1772.745361328125,0.0,60.0,170.18911743164062,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
80,-38.890342712402344,0.0,1.208984375,1809.656005859375,0.0,90.0,144.14523315429688,0.0,2.646484375,1772.745361328125,0.0,60.0,170.2506103515625,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
90,-38.90171813964844,0.0,1.208984375,1809.656005859375,0.0,90.0,144.2450408935547,0.0,2.646484375,1772.745361328125,0.0,60.0,170.35202026367188,0.0,2.740234375,1439.5650634765625,0.0,60.0,reference,high_fidelity_numerical_reference
