method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
FrontOnly_B10,JILONG_EI_0189,1350,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,55.28240000421647,1.7400999931851402,11.637199990218503,2.215000000433065
FrontOnly_B10,JILONG_EI_0189,1360,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.648900011670776,1.7403999954694882,12.274300010176376,2.2074000007705763
FrontOnly_B10,JILONG_EI_0189,1370,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.20680000679568,1.6784000035841018,12.052400008542463,2.2007999941706657
FrontOnly_B10,JILONG_EI_0189,1380,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.89260000467766,1.6832000110298395,12.645099996007048,3.0475999956252053
FrontOnly_B10,JILONG_EI_0189,1390,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.35700000089128,1.699700005701743,12.173700000857934,2.192499989178032
FrontOnly_B10,JILONG_EI_0189,1400,B10,240;241,0.1,19,2,2,0.0300250400104141,22500.0,True,,0.75,,,,,1,1,54.98980000265874,1.6518000047653911,8.858000001055188,3.1396999984281138
FrontOnly_B10,JILONG_EI_0189,1410,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.59299999347422,1.7336999881081283,12.222200006362982,2.219299989519641
FrontOnly_B10,JILONG_EI_0189,1420,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.38679999497253,1.7846999980974942,12.314399995375425,2.237799999420531
FrontOnly_B10,JILONG_EI_0189,1430,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.47380000259727,2.2195000055944547,12.34699999622535,3.522799990605563
FrontOnly_B10,JILONG_EI_0189,1440,B10,240;241;225,0.1,19,3,3,0.0537173312096545,22230.0,True,,0.6666666666666666,,,,,1,2,54.3135999905644,1.756399986334145,12.277100002393126,2.178700000513345
