i,j,x,y,terrain_z,chainage_m,distance_to_robust_low_track_m,robust_floor_z,height_above_robust_floor_m,erodible
127,212,340046.000000,3141052.000000,3246.49756,7000.000000,2370.685054,2323.657000,922.840560,0
128,212,340110.000000,3141052.000000,3238.99561,7000.000000,2402.963987,2323.657000,915.338610,0
129,212,340174.000000,3141052.000000,3238.03223,7000.000000,2436.496709,2323.657000,914.375230,0
130,212,340238.000000,3141052.000000,3242.31152,7000.000000,2471.232184,2323.657000,918.654520,0
131,212,340302.000000,3141052.000000,3258.87915,7000.000000,2507.120420,2323.657000,935.222150,0
132,212,340366.000000,3141052.000000,3267.11523,7026.304954,2543.632231,2331.379608,935.735622,0
133,212,340430.000000,3141052.000000,3246.61694,7050.000000,2580.158477,2338.336000,908.280940,0
134,212,340494.000000,3141052.000000,3222.02588,7050.000000,2617.361149,2338.336000,883.689880,0
135,212,340558.000000,3141052.000000,3198.33179,7050.000000,2655.585246,2338.336000,859.995790,0
136,212,340622.000000,3141052.000000,3179.28613,7057.288696,2694.777094,2338.504369,840.781761,0
137,212,340686.000000,3141052.000000,3169.91406,7100.000000,2734.324197,2339.491000,830.423060,0
138,212,340750.000000,3141052.000000,3144.43896,7100.000000,2774.443423,2339.491000,804.947960,0
139,212,340814.000000,3141052.000000,3105.23633,7127.543406,2815.129678,2330.050773,775.185557,0
140,212,340878.000000,3141052.000000,3065.53711,7150.000000,2855.864609,2322.354000,743.183110,0
141,212,340942.000000,3141052.000000,3036.39746,7150.000000,2897.236359,2322.354000,714.043460,0
142,212,341006.000000,3141052.000000,3032.86694,7150.000000,2939.419395,2322.354000,710.512940,0
143,212,341070.000000,3141052.000000,3043.05566,7150.000000,2982.379291,2322.354000,720.701660,0
144,212,341134.000000,3141052.000000,3049.47266,7150.000000,3026.082962,2322.354000,727.118660,0
145,212,341198.000000,3141052.000000,3054.71362,7150.000000,3070.498649,2322.354000,732.359620,0
146,212,341262.000000,3141052.000000,3075.0918,7150.000000,3115.595900,2322.354000,752.737800,0
147,212,341326.000000,3141052.000000,3111.21948,7150.000000,3161.345547,2322.354000,788.865480,0
148,212,341390.000000,3141052.000000,3145.25806,7150.000000,3207.719677,2322.354000,822.904060,0
149,212,341454.000000,3141052.000000,3165.04688,7150.000000,3254.691596,2322.354000,842.692880,0
150,212,341518.000000,3141052.000000,3166.93311,7150.000000,3302.235795,2322.354000,844.579110,0
151,212,341582.000000,3141052.000000,3158.37817,7150.000000,3350.327910,2322.354000,836.024170,0
152,212,341646.000000,3141052.000000,3156.81787,7150.000000,3398.944683,2322.354000,834.463870,0
153,212,341710.000000,3141052.000000,3179.20508,7150.000000,3448.063923,2322.354000,856.851080,0
154,212,341774.000000,3141052.000000,3197.49927,7150.000000,3497.664460,2322.354000,875.145270,0
155,212,341838.000000,3141052.000000,3221.03589,7150.000000,3547.726107,2322.354000,898.681890,0
156,212,341902.000000,3141052.000000,3241.71606,7150.000000,3598.229619,2322.354000,919.362060,0
157,212,341966.000000,3141052.000000,3251.24194,7150.000000,3649.156649,2322.354000,928.887940,0
158,212,342030.000000,3141052.000000,3260.79468,7150.000000,3700.489712,2322.354000,938.440680,0
159,212,342094.000000,3141052.000000,3276.38599,7150.000000,3752.212143,2322.354000,954.031990,0
160,212,342158.000000,3141052.000000,3299.59814,7150.000000,3804.308061,2322.354000,977.244140,0
161,212,342222.000000,3141052.000000,3325.18628,7164.445490,3856.619664,2342.527705,982.658575,0
162,212,342286.000000,3141052.000000,3348.30103,7180.500347,3908.933062,2364.948955,983.352075,0
163,212,342350.000000,3141052.000000,3365.18994,7196.555205,3961.246460,2387.370205,977.819735,0
164,212,342414.000000,3141052.000000,3380.06714,7200.000000,4013.664324,2392.181000,987.886140,0
165,212,342478.000000,3141052.000000,3402.60205,7200.000000,4066.406093,2392.181000,1010.421050,0
166,212,342542.000000,3141052.000000,3427.78296,7200.000000,4119.466922,2392.181000,1035.601960,0
167,212,342606.000000,3141052.000000,3445.20166,7200.000000,4172.834640,2392.181000,1053.020660,0
168,212,342670.000000,3141052.000000,3455.5835,7200.000000,4226.497621,2392.181000,1063.402500,0
1,213,331982.000000,3141116.000000,3507.09546,300.000000,2876.104425,2760.644000,746.451460,0
2,213,332046.000000,3141116.000000,3507.53125,300.000000,2828.744738,2760.644000,746.887250,0
3,213,332110.000000,3141116.000000,3482.85474,300.000000,2782.051209,2760.644000,722.210740,0
4,213,332174.000000,3141116.000000,3463.16772,300.000000,2736.057942,2760.644000,702.523720,0
5,213,332238.000000,3141116.000000,3458.88525,300.000000,2690.800847,2760.644000,698.241250,0
6,213,332302.000000,3141116.000000,3460.99243,300.000000,2646.317693,2760.644000,700.348430,0
7,213,332366.000000,3141116.000000,3458.37622,300.000000,2602.648164,2760.644000,697.732220,0
8,213,332430.000000,3141116.000000,3441.30054,300.000000,2559.833901,2760.644000,680.656540,0
9,213,332494.000000,3141116.000000,3420.53052,300.000000,2517.918532,2760.644000,659.886520,0
10,213,332558.000000,3141116.000000,3393.43213,300.000000,2476.947692,2760.644000,632.788130,0
11,213,332622.000000,3141116.000000,3369.48608,300.000000,2436.969019,2760.644000,608.842080,0
12,213,332686.000000,3141116.000000,3355.5874,300.000000,2398.032138,2760.644000,594.943400,0
13,213,332750.000000,3141116.000000,3337.74438,1100.000000,2349.197113,2730.075000,607.669380,0
14,213,332814.000000,3141116.000000,3317.59058,1100.000000,2297.397901,2730.075000,587.515580,0
15,213,332878.000000,3141116.000000,3280.93726,1100.000000,2246.227762,2730.075000,550.862260,0
16,213,332942.000000,3141116.000000,3267.9585,1100.000000,2195.730676,2730.075000,537.883500,0
17,213,333006.000000,3141116.000000,3285.36572,1228.411476,2145.027227,2754.338493,531.027227,0
18,213,333070.000000,3141116.000000,3304.9812,1266.513809,2093.416392,2761.092798,543.888402,0
19,213,333134.000000,3141116.000000,3348.4812,1300.777042,2041.811454,2767.335302,581.145898,0
20,213,333198.000000,3141116.000000,3389.24829,1335.911500,1990.266389,2763.641265,625.607025,0
21,213,333262.000000,3141116.000000,3421.63794,1350.000000,1938.854493,2762.160000,659.477940,0
22,213,333326.000000,3141116.000000,3435.44434,1350.000000,1888.150892,2762.160000,673.284340,0
23,213,333390.000000,3141116.000000,3426.81885,1374.091738,1838.093704,2763.276411,663.542439,0
24,213,333454.000000,3141116.000000,3413.46973,1410.684881,1788.096679,2763.900016,649.569714,0
25,213,333518.000000,3141116.000000,3404.1604,1450.310780,1738.121047,2761.723167,642.437233,0
26,213,333582.000000,3141116.000000,3383.75195,1488.833718,1688.153162,2755.050223,628.701727,0
27,213,333646.000000,3141116.000000,3414.11938,1500.000000,1638.431408,2753.116000,661.003380,0
28,213,333710.000000,3141116.000000,3444.1228,1526.424736,1589.367878,2753.657179,690.465621,0
29,213,333774.000000,3141116.000000,3454.20239,1550.000000,1540.381650,2754.140000,700.062390,0
30,213,333838.000000,3141116.000000,3446.88354,1550.000000,1492.260076,2754.140000,692.743540,0
31,213,333902.000000,3141116.000000,3430.77832,1550.000000,1445.370762,2754.140000,676.638320,0
32,213,333966.000000,3141116.000000,3402.65039,1565.632691,1399.717632,2755.209589,647.440801,0
33,213,334030.000000,3141116.000000,3355.48926,1600.323858,1354.321210,2757.533796,597.955464,0
34,213,334094.000000,3141116.000000,3310.69946,1645.579126,1309.066376,2753.732353,556.967107,0
35,213,334158.000000,3141116.000000,3274.5625,1690.834394,1263.811542,2749.009687,525.552813,0
36,213,334222.000000,3141116.000000,3249.33203,1721.290394,1218.792049,2741.837070,507.494960,0
37,213,334286.000000,3141116.000000,3222.12915,1750.000000,1173.912060,2733.482000,488.647150,0
38,213,334350.000000,3141116.000000,3204.88452,1750.000000,1130.288323,2733.482000,471.402520,0
39,213,334414.000000,3141116.000000,3175.30078,1750.000000,1088.680790,2733.482000,441.818780,0
40,213,334478.000000,3141116.000000,3151.63892,1760.737369,1049.238615,2733.505407,418.133513,0
41,213,334542.000000,3141116.000000,3125.02734,1800.000000,1010.428618,2733.591000,391.436340,0
42,213,334606.000000,3141116.000000,3106.06592,1834.715309,972.332025,2737.549934,368.515986,0
43,213,334670.000000,3141116.000000,3091.73682,1885.946446,934.366336,2739.392212,352.344608,0
44,213,334734.000000,3141116.000000,3072.62915,1938.754263,896.408906,2737.119696,335.509454,0
45,213,334798.000000,3141116.000000,3054.53955,2084.893272,854.048037,2729.773194,324.766356,0
46,213,334862.000000,3141116.000000,3029.51685,2132.739834,811.528794,2726.754605,302.762245,0
47,213,334926.000000,3141116.000000,2988.21216,2305.369572,767.307070,2714.809014,273.403146,0
48,213,334990.000000,3141116.000000,2950.00049,2347.285606,718.942885,2714.855960,235.144530,0
49,213,335054.000000,3141116.000000,2927.61719,2418.666397,670.464297,2711.718111,215.899079,0
50,213,335118.000000,3141116.000000,2909.89014,2497.576189,619.310998,2695.849331,214.040809,0
51,213,335182.000000,3141116.000000,2895.48022,2500.000000,568.772974,2695.222000,200.258220,0
52,213,335246.000000,3141116.000000,2877.04468,2500.000000,521.197074,2695.222000,181.822680,0
53,213,335310.000000,3141116.000000,2852.9707,2500.000000,477.474696,2695.222000,157.748700,0
54,213,335374.000000,3141116.000000,2808.7998,2500.000000,438.759364,2695.222000,113.577800,0
55,213,335438.000000,3141116.000000,2780.52979,2850.000000,402.102770,2700.245000,80.284790,0
56,213,335502.000000,3141116.000000,2776.39917,2850.000000,339.954991,2700.245000,76.154170,0
57,213,335566.000000,3141116.000000,2776.8999,2850.000000,278.647007,2700.245000,76.654900,0
58,213,335630.000000,3141116.000000,2767.68286,2850.000000,218.885616,2700.245000,67.437860,0
59,213,335694.000000,3141116.000000,2736.30029,2850.000000,162.387411,2700.245000,36.055290,0
60,213,335758.000000,3141116.000000,2695.64258,2880.897623,109.971849,2698.789104,-3.146524,1
61,213,335822.000000,3141116.000000,2690.67578,2918.085705,57.685516,2704.693566,-14.017786,1
62,213,335886.000000,3141116.000000,2716.15186,2955.396948,5.403689,2720.845100,-4.693240,0
63,213,335950.000000,3141116.000000,2761.51904,2995.362843,46.852262,2751.533312,9.985728,0
64,213,336014.000000,3141116.000000,2769.42578,3031.965955,100.370188,2761.163696,8.262084,0
65,213,336078.000000,3141116.000000,2775.41553,3066.743752,154.379853,2767.355742,8.059788,0
66,213,336142.000000,3141116.000000,2783.35571,3101.716523,208.655963,2773.152842,10.202868,0
67,213,336206.000000,3141116.000000,2787.91138,3300.000000,236.810795,2804.945000,-17.033620,0
68,213,336270.000000,3141116.000000,2795.41602,3300.000000,252.584369,2804.945000,-9.528980,0
69,213,336334.000000,3141116.000000,2816.7666,3300.000000,282.330257,2804.945000,11.821600,0
70,213,336398.000000,3141116.000000,2841.27881,3300.000000,322.201622,2804.945000,36.333810,0
71,213,336462.000000,3141116.000000,2859.04468,3300.000000,368.930069,2804.945000,54.099680,0
72,213,336526.000000,3141116.000000,2861.0332,3300.000000,420.234347,2804.945000,56.088200,0
73,213,336590.000000,3141116.000000,2856.46924,3300.000000,474.632929,2804.945000,51.524240,0
74,213,336654.000000,3141116.000000,2862.67944,3300.000000,531.175986,2804.945000,57.734440,0
75,213,336718.000000,3141116.000000,2866.10229,3650.000000,579.093824,2809.867000,56.235290,0
76,213,336782.000000,3141116.000000,2865.37891,3650.000000,615.767266,2809.867000,55.511910,0
77,213,336846.000000,3141116.000000,2864.56128,3650.000000,656.643735,2809.867000,54.694280,0
78,213,336910.000000,3141116.000000,2871.9126,3650.000000,700.988348,2809.867000,62.045600,0
79,213,336974.000000,3141116.000000,2887.36914,3650.427528,748.184560,2809.540643,77.828497,0
80,213,337038.000000,3141116.000000,2906.54492,3690.652770,796.604724,2778.834301,127.710619,0
81,213,337102.000000,3141116.000000,2924.74292,3700.000000,845.635341,2771.699000,153.043920,0
82,213,337166.000000,3141116.000000,2940.40771,3700.000000,896.502425,2771.699000,168.708710,0
83,213,337230.000000,3141116.000000,2963.91577,3700.000000,948.960519,2771.699000,192.216770,0
84,213,337294.000000,3141116.000000,2988.54077,3700.000000,1002.759959,2771.699000,216.841770,0
85,213,337358.000000,3141116.000000,3001.80957,4200.000000,1040.919711,2477.771000,524.038570,0
86,213,337422.000000,3141116.000000,2997.80469,4200.000000,1076.486719,2477.771000,520.033690,0
87,213,337486.000000,3141116.000000,2987.12329,4300.000000,1110.474294,2470.287000,516.836290,0
88,213,337550.000000,3141116.000000,2977.43628,4300.000000,1146.608253,2470.287000,507.149280,0
89,213,337614.000000,3141116.000000,2966.71582,4500.000000,1178.715915,2477.039000,489.676820,0
90,213,337678.000000,3141116.000000,2939.04663,4500.000000,1209.787022,2477.039000,462.007630,0
91,213,337742.000000,3141116.000000,2893.55371,4500.000000,1243.378489,2477.039000,416.514710,0
92,213,337806.000000,3141116.000000,2854.36865,4500.000000,1279.291795,2477.039000,377.329650,0
93,213,337870.000000,3141116.000000,2823.17993,4500.000000,1317.337059,2477.039000,346.140930,0
94,213,337934.000000,3141116.000000,2795.70923,4500.000000,1357.335020,2477.039000,318.670230,0
95,213,337998.000000,3141116.000000,2768.73169,4500.000000,1399.118217,2477.039000,291.692690,0
96,213,338062.000000,3141116.000000,2745.51025,4500.000000,1442.531530,2477.039000,268.471250,0
97,213,338126.000000,3141116.000000,2727.573,4500.000000,1487.432231,2477.039000,250.534000,0
98,213,338190.000000,3141116.000000,2721.84839,4500.000000,1533.689692,2477.039000,244.809390,0
99,213,338254.000000,3141116.000000,2717.57666,4500.000000,1581.184841,2477.039000,240.537660,0
100,213,338318.000000,3141116.000000,2711.62354,4500.000000,1629.809477,2477.039000,234.584540,0
101,213,338382.000000,3141116.000000,2708.21484,4500.000000,1679.465498,2477.039000,231.175840,0
102,213,338446.000000,3141116.000000,2710.55591,4500.000000,1730.064100,2477.039000,233.516910,0
103,213,338510.000000,3141116.000000,2713.88892,4500.000000,1781.524970,2477.039000,236.849920,0
104,213,338574.000000,3141116.000000,2719.17725,4500.000000,1833.775517,2477.039000,242.138250,0
105,213,338638.000000,3141116.000000,2727.33643,4500.000000,1886.750136,2477.039000,250.297430,0
106,213,338702.000000,3141116.000000,2736.5083,4500.000000,1940.389524,2477.039000,259.469300,0
107,213,338766.000000,3141116.000000,2747.10938,4650.000000,1994.399103,2445.992000,301.117380,0
108,213,338830.000000,3141116.000000,2759.12744,4650.000000,2046.322884,2445.992000,313.135440,0
109,213,338894.000000,3141116.000000,2771.45117,6750.000000,2078.333720,2345.666000,425.785170,0
110,213,338958.000000,3141116.000000,2783.26172,6750.000000,2088.834231,2345.666000,437.595720,0
111,213,339022.000000,3141116.000000,2802.26025,6758.545807,2101.212548,2344.721346,457.538904,0
112,213,339086.000000,3141116.000000,2834.42993,6800.000000,2114.355294,2340.139000,494.290930,0
113,213,339150.000000,3141116.000000,2874.76733,6841.661887,2128.441528,2339.042459,535.724871,0
114,213,339214.000000,3141116.000000,2898.41699,6903.442309,2142.623970,2329.320678,569.096312,0
115,213,339278.000000,3141116.000000,2913.32983,6950.000000,2156.865797,2334.794000,578.535830,0
116,213,339342.000000,3141116.000000,2940.09766,6950.000000,2172.401209,2334.794000,605.303660,0
117,213,339406.000000,3141116.000000,2970.30249,6966.547306,2189.480928,2331.108253,639.194237,0
118,213,339470.000000,3141116.000000,2994.74829,6999.641430,2206.779118,2323.736868,671.011422,0
119,213,339534.000000,3141116.000000,3016.69043,7000.000000,2224.912316,2323.657000,693.033430,0
120,213,339598.000000,3141116.000000,3040.00562,7000.000000,2244.724283,2323.657000,716.348620,0
121,213,339662.000000,3141116.000000,3077.23975,7000.000000,2266.171088,2323.657000,753.582750,0
122,213,339726.000000,3141116.000000,3119.98828,7000.000000,2289.206783,2323.657000,796.331280,0
123,213,339790.000000,3141116.000000,3167.21167,7000.000000,2313.783912,2323.657000,843.554670,0
124,213,339854.000000,3141116.000000,3200.53857,7000.000000,2339.853902,2323.657000,876.881570,0
125,213,339918.000000,3141116.000000,3235.83667,7000.000000,2367.367436,2323.657000,912.179670,0
126,213,339982.000000,3141116.000000,3256.28687,7000.000000,2396.274790,2323.657000,932.629870,0
127,213,340046.000000,3141116.000000,3250.05103,7000.000000,2426.526152,2323.657000,926.394030,0
128,213,340110.000000,3141116.000000,3246.73438,7000.000000,2458.071899,2323.657000,923.077380,0
129,213,340174.000000,3141116.000000,3243.9021,7000.000000,2490.862853,2323.657000,920.245100,0
130,213,340238.000000,3141116.000000,3247.61865,7000.000000,2524.850500,2323.657000,923.961650,0
131,213,340302.000000,3141116.000000,3263.85986,7000.000000,2559.987176,2323.657000,940.202860,0
132,213,340366.000000,3141116.000000,3280.65161,7006.876951,2596.194058,2325.675935,954.975675,0
