method,scenario_id,time_s,total_normalized_error,top1_fraction,top5_fraction,top10_fraction,top20_fraction,top30_fraction,top50_fraction
OraclePerfect_B10,JILONG_EI_0089,50,278.02252197265625,0.9214950193669774,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,60,309.2070007324219,0.8782440517368243,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,70,380.5762939453125,0.8575876476997747,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,80,492.80035400390625,0.7730990524266771,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,90,556.232666015625,0.6659150024661702,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,100,575.6893310546875,0.6850028822923304,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,110,606.8128662109375,0.6585926028680595,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,120,651.4794311523438,0.7057324076292182,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,130,657.9189453125,0.7057040887804972,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,140,599.49853515625,0.713917877662753,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,150,576.39599609375,0.703579444151045,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,160,496.6255187988281,0.7043026958530906,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,170,516.2342529296875,0.7106393736800939,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,180,498.8979797363281,0.7152000176068871,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,190,464.660888671875,0.7405834253256915,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,200,482.1964111328125,0.7686586511406033,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,210,547.2991333007812,0.7994313056077028,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,220,591.0572509765625,0.8224017904229036,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,230,656.3720703125,0.8390075232905662,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,240,730.82080078125,0.7941455923429216,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,250,787.8101806640625,0.7404258761437668,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,260,828.4708862304688,0.7526871926565217,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,270,861.980224609375,0.7631664028563103,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,280,883.87841796875,0.7558249134587665,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,290,901.0601806640625,0.7276734372673865,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,300,919.3917236328125,0.6956427974656078,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,310,938.24365234375,0.6664168411187668,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,320,951.6494750976562,0.6514143284287525,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,330,960.3507690429688,0.6790331039623201,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,340,962.8551025390625,0.6840361595343519,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,350,973.884521484375,0.6690044238347884,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,360,980.6953125,0.6445309137409817,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,370,986.9403076171875,0.6200147785239833,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,380,990.37109375,0.5973837441980249,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,390,987.2532958984375,0.5794762913633614,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,400,981.334228515625,0.5768825537664098,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,410,972.697998046875,0.5769185318986333,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,420,963.9513549804688,0.5748372680283111,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,430,956.6393432617188,0.5686474459548554,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,440,941.0694580078125,0.5628331479909465,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,450,929.3890380859375,0.5548204422106177,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,460,921.36865234375,0.5463774736506486,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,470,915.46875,0.5508310635436394,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,480,912.2533569335938,0.5551071427802091,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,490,909.6181640625,0.5590262218387549,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,500,907.7987060546875,0.562564326316242,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,510,902.4398803710938,0.5617287085011953,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,520,895.8480224609375,0.5615820121254455,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,530,892.12158203125,0.5627480518435961,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,540,889.48193359375,0.560818073730063,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,550,887.8194580078125,0.5614777289892243,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,560,886.3927001953125,0.5621186099299874,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,570,883.0123291015625,0.5599205620617695,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,580,879.3157958984375,0.5579055190288276,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,590,877.860595703125,0.5564039311896282,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,600,875.4310913085938,0.5546018242949472,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,610,872.0218505859375,0.5505106173834996,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,620,868.8629150390625,0.546491701432509,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,630,868.8010864257812,0.5438559537722764,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,640,871.8792724609375,0.5416919463705446,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,650,873.4010620117188,0.5389858161874875,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,660,870.0018920898438,0.539910579338205,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,670,869.02685546875,0.5400198391150571,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,680,868.44189453125,0.5402832422804404,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,690,868.2615966796875,0.5399468583547239,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,700,867.5985107421875,0.539508958709082,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,710,868.4774169921875,0.53807863173519,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,720,868.56494140625,0.5390613342181744,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,730,869.3759765625,0.5400368418677306,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,740,869.6340942382812,0.5405721490290936,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,750,868.9534912109375,0.537796391523673,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,760,871.292236328125,0.5351607157572044,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,770,873.6357421875,0.5325712892624949,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,780,875.1004638671875,0.5296345194141772,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,790,876.9822387695312,0.5272590602603392,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,800,880.8488159179688,0.5243576714449376,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,810,885.1082763671875,0.5214184147780782,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,820,887.895263671875,0.5196726460424541,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,830,890.656005859375,0.518245954198675,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,840,892.9981079101562,0.5161048519790427,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,850,895.55517578125,0.5132651972471393,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,860,896.6728515625,0.5113848995931944,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,870,897.8233642578125,0.5096564107871667,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,880,899.5361328125,0.5071654800578946,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,890,902.4335327148438,0.504293170664755,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,900,905.5321044921875,0.5028020155365309,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,910,908.08837890625,0.5001306988583445,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,920,910.8521728515625,0.497112248834535,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,930,912.6072998046875,0.4937282164236229,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,940,915.6981201171875,0.49195288382649266,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,950,917.8427734375,0.4904708008123653,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,960,920.4522705078125,0.48832124844571956,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,970,922.280029296875,0.4871792613210375,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,980,924.6019897460938,0.4856420194810349,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,990,927.8572998046875,0.4845852355943303,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1000,929.8477172851562,0.48242897170104365,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1010,932.4713745117188,0.48070908298501747,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1020,934.2454833984375,0.47857374558961097,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1030,936.7767333984375,0.4770909207924087,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1040,938.4025268554688,0.4767355683497872,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1050,940.064697265625,0.4748759613841637,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1060,942.3162841796875,0.47459658732091636,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1070,944.2266235351562,0.4746506167167596,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1080,945.1647338867188,0.47399793511978283,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1090,945.5858764648438,0.47213609248036054,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1100,948.4036865234375,0.470539696849045,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1110,950.3650512695312,0.4694286202797351,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1120,950.9139404296875,0.46834566247164855,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1130,952.1447143554688,0.46733248000941835,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1140,954.3983764648438,0.4652546916675605,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1150,957.2335205078125,0.4640404234998499,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1160,958.14794921875,0.461090728914744,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1170,960.6517944335938,0.45875585355411114,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1180,964.0491333007812,0.45659806385784835,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1190,966.7825317382812,0.45442303097466324,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1200,969.4595947265625,0.4516429532051424,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1210,972.9611206054688,0.4493118263166678,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1220,975.4859008789062,0.4464762544710631,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1230,976.8622436523438,0.4430001229234427,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1240,980.6932373046875,0.4397717548814931,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1250,984.0220947265625,0.43652312709837127,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1260,986.9771728515625,0.4327204607361819,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1270,987.9462890625,0.4303380983900727,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1280,991.2506103515625,0.4291450076411189,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1290,992.7481079101562,0.42563997334172937,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1300,995.6047973632812,0.42303324152159816,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1310,996.5237426757812,0.4182963287575959,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1320,998.774658203125,0.41610044505561733,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1330,1001.0280151367188,0.41373770558804823,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1340,1003.1846923828125,0.41113204370364603,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1350,1006.0448608398438,0.4092403585711984,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1360,1007.7662963867188,0.40662598779150494,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1370,1008.0250244140625,0.4036935372031835,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1380,1005.21435546875,0.39854863364341286,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1390,1007.0216674804688,0.3968127897798328,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1400,1008.5883178710938,0.39465840528855856,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1410,1010.3343505859375,0.39263770456274055,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1420,1011.4777221679688,0.3899944581766593,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1430,1013.3388671875,0.38795650285234634,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0089,1440,1015.04296875,0.38628921960757556,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,10,23.97819709777832,0.994595152902921,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,20,49.53083801269531,0.9969495902895034,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,30,108.02812194824219,0.9983130016195544,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,40,201.85874938964844,0.9970738021280808,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,50,260.8089904785156,0.9179153777556236,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,60,291.1803894042969,0.8771880594889792,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,70,342.6769104003906,0.8652169363927448,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,80,415.8133544921875,0.7828222748101028,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,90,499.38812255859375,0.663606155816853,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,100,539.674560546875,0.6885143908210679,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,110,538.8338623046875,0.6748646664397872,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,120,565.9716796875,0.7039430231186145,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,130,573.32861328125,0.7023357753006922,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,140,537.3677978515625,0.7200345003590968,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,150,522.8583984375,0.7168654202651525,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,160,473.5560607910156,0.7169946090049045,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,170,484.1696472167969,0.716835787863388,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,180,460.78082275390625,0.7253967355256417,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,190,445.0863037109375,0.7349245587138278,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,200,446.47149658203125,0.7584352819580135,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,210,487.1273193359375,0.7861272335859243,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,220,533.2550659179688,0.8087538642791392,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,230,576.3248901367188,0.8217460824040455,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,240,641.3702392578125,0.8269119306626035,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,250,700.6034545898438,0.771511829342031,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,260,745.2996826171875,0.7302308049461707,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,270,771.4664916992188,0.7288110534576637,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,280,784.1361083984375,0.7336536609765382,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,290,792.32470703125,0.7278579523218244,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,300,804.1903686523438,0.7101519024012667,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,310,815.1766357421875,0.6817298326153141,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,320,823.5347290039062,0.6533876484262889,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,330,825.0132446289062,0.6609507866618202,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,340,825.5897216796875,0.6834974798392189,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,350,828.0025024414062,0.6979314684151664,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,360,833.2955322265625,0.6888157151585015,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,370,841.6016845703125,0.6650751978060878,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,380,848.1041870117188,0.6385473069814813,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,390,853.9457397460938,0.6135916991289836,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,400,855.0029296875,0.589987964802592,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,410,851.6715087890625,0.577043915356563,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,420,845.0773315429688,0.5773531076055204,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,430,837.3065185546875,0.5739511692952369,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,440,830.984130859375,0.5669122096270189,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,450,823.6676025390625,0.5595988059916948,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,460,813.326171875,0.5539843237811681,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,470,804.3955078125,0.5577209389836407,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,480,797.9134521484375,0.5625095642203622,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,490,793.371337890625,0.565498272313929,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,500,791.1483154296875,0.5697685078578566,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,510,789.5738525390625,0.5716572020573354,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,520,789.9405517578125,0.5724148060822614,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,530,786.603515625,0.572408771079779,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,540,783.5440673828125,0.5761670562335325,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,550,780.9441528320312,0.5777917232656274,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,560,781.8505859375,0.5777382122163162,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,570,780.3905639648438,0.5775918031567224,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,580,779.4791259765625,0.5768396576918334,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,590,775.2257080078125,0.57308011704699,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,600,775.286376953125,0.5691228078477496,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,610,774.035888671875,0.5652748913436874,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,620,771.7542724609375,0.562533500160947,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,630,770.4066162109375,0.5587943075430778,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,640,768.6444091796875,0.5556210149318546,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,650,765.854736328125,0.5539368508333664,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,660,764.3736572265625,0.5538639078470653,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,670,765.7493286132812,0.5524118575248166,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,680,768.2600708007812,0.5522997901791646,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,690,769.3988647460938,0.5509197085847336,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,700,771.1917114257812,0.550010949922475,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,710,770.4957275390625,0.5492855310705509,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,720,771.6134033203125,0.5497904010826447,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,730,769.196533203125,0.5480708389959222,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,740,769.8499755859375,0.5471015481856941,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,750,770.5706176757812,0.5464281146755132,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,760,770.5631713867188,0.5447069499760081,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,770,772.1512451171875,0.5444766518568201,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,780,772.885498046875,0.5455884445858035,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,790,776.7103881835938,0.5457584045211302,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,800,777.4747314453125,0.544550111056851,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,810,777.2969970703125,0.5459726571890252,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,820,777.8734130859375,0.5478247622256472,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,830,778.352294921875,0.5484905154448902,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,840,778.8885498046875,0.5476541357269087,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,850,781.3143310546875,0.5470134412213524,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,860,782.039794921875,0.5446290315222476,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,870,784.8677978515625,0.5420000197226067,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,880,787.618408203125,0.5394165870242562,1.0,1.0,1.0,1.0,1.0
OraclePerfect_B10,JILONG_EI_0099,890,790.8363037109375,0.5365294917943315,1.0,1.0,1.0,1.0,1.0
