distance_from_source_m,x,y,native_z,z32,z64
18700.0,343021.6307572139,3131311.132546832,2064.4931640625,2064.4931640625,2064.4931640625
18720.0,343007.4883018131,3131296.9907309925,2050.897216796875,2050.897216796875,2050.897216796875
18740.0,342993.3458464122,3131282.848915153,2072.7607421875,2072.7607421875,2072.7607421875
18760.0,342979.20339101134,3131268.707099314,2056.95947265625,2056.95947265625,2056.95947265625
18780.0,342965.06093561044,3131254.5652834745,2077.697021484375,2077.697021484375,2077.697021484375
18800.0,342950.9184802096,3131240.423467635,2061.491943359375,2061.491943359375,2061.491943359375
18820.0,342936.7760248087,3131226.281651796,2080.526123046875,2080.526123046875,2080.526123046875
18840.0,342922.63356940786,3131212.1398359565,2072.102783203125,2072.102783203125,2072.102783203125
18860.0,342908.49111400696,3131197.9980201167,2084.41357421875,2084.41357421875,2084.41357421875
18880.0,342894.3486586061,3131183.8562042774,2076.51318359375,2076.51318359375,2076.51318359375
18900.0,342880.2062032052,3131169.714388438,2082.73583984375,2082.73583984375,2082.73583984375
18920.0,342866.0637478044,3131155.5725725987,2079.194580078125,2079.194580078125,2079.194580078125
18940.0,342860.17106446816,3131137.3056841902,2083.82666015625,2083.82666015625,2083.82666015625
18960.0,342857.3423687575,3131117.5067326883,2087.232421875,2087.232421875,2087.232421875
18980.0,342854.51367304684,3131097.7077811863,2087.232421875,2087.232421875,2087.232421875
19000.0,342851.6849773362,3131077.9088296844,2086.592041015625,2086.592041015625,2086.592041015625
19020.0,342848.8562816256,3131058.1098781824,2085.346435546875,2085.346435546875,2085.346435546875
19040.0,342846.0275859149,3131038.3109266805,2085.346435546875,2085.346435546875,2085.346435546875
19060.0,342843.19889020425,3131018.5119751785,2082.0634765625,2082.0634765625,2082.0634765625
19080.0,342840.3701944936,3130998.7130236765,2075.13427734375,2075.13427734375,2075.13427734375
19100.0,342837.5414987829,3130978.9140721746,2075.13427734375,2075.13427734375,2075.13427734375
19120.0,342834.7128030723,3130959.1151206726,2067.732666015625,2067.732666015625,2067.732666015625
19140.0,342830.42755440477,3130940.0074640056,2060.583984375,2060.583984375,2060.583984375
19160.0,342816.87767998304,3130925.2968928693,2060.583984375,2060.583984375,2060.583984375
19180.0,342803.32780556136,3130910.586321733,2045.17041015625,2045.17041015625,2045.17041015625
19200.0,342789.77793113963,3130895.8757505966,2045.17041015625,2045.17041015625,2045.17041015625
19220.0,342776.2280567179,3130881.1651794603,2031.341552734375,2031.341552734375,2031.341552734375
19240.0,342762.67818229616,3130866.454608324,2031.341552734375,2031.341552734375,2031.341552734375
19260.0,342749.1283078745,3130851.7440371877,2025.0662841796875,2025.0662841796875,2025.0662841796875
19280.0,342735.57843345276,3130837.0334660513,2025.0662841796875,2025.0662841796875,2025.0662841796875
19300.0,342722.028559031,3130822.322894915,2017.3726806640625,2017.3726806640625,2017.3726806640625
19320.0,342708.47868460935,3130807.6123237787,2017.3726806640625,2017.3726806640625,2017.3726806640625
19340.0,342694.9288101876,3130792.901752643,2010.837890625,2010.837890625,2010.837890625
19360.0,342681.3789357659,3130778.1911815065,2010.837890625,2010.837890625,2010.837890625
19380.0,342667.8290613442,3130763.48061037,2010.9869384765625,2010.9869384765625,2010.9869384765625
19400.0,342654.2791869225,3130748.770039234,2010.9869384765625,2010.9869384765625,2010.9869384765625
19420.0,342640.72931250074,3130734.0594680975,2013.082275390625,2013.082275390625,2013.082275390625
19440.0,342627.179438079,3130719.348896961,2013.082275390625,2013.082275390625,2013.082275390625
19460.0,342613.62956365733,3130704.638325825,2003.1844482421875,2003.1844482421875,2003.1844482421875
19480.0,342600.0796892356,3130689.9277546885,2015.7889404296875,2015.7889404296875,2015.7889404296875
19500.0,342586.52981481387,3130675.217183552,2003.36083984375,2003.36083984375,2003.36083984375
19520.0,342572.9799403922,3130660.506612416,2019.7498779296875,2019.7498779296875,2019.7498779296875
19540.0,342559.43006597046,3130645.7960412796,2007.0574951171875,2007.0574951171875,2007.0574951171875
19560.0,342545.8801915487,3130631.0854701432,2021.8896484375,2021.8896484375,2021.8896484375
19580.0,342532.33031712705,3130616.3748990074,2007.974365234375,2007.974365234375,2007.974365234375
19600.0,342518.7804427053,3130601.664327871,2024.819091796875,2024.819091796875,2024.819091796875
19620.0,342505.2305682836,3130586.9537567347,2007.5965576171875,2007.5965576171875,2007.5965576171875
19640.0,342491.68069386185,3130572.2431855984,2027.336181640625,2027.336181640625,2027.336181640625
19660.0,342478.1308194402,3130557.532614462,2008.81884765625,2008.81884765625,2008.81884765625
19680.0,342464.58094501845,3130542.8220433258,2026.1083984375,2026.1083984375,2026.1083984375
19700.0,342451.0310705967,3130528.1114721894,2004.74609375,2004.74609375,2004.74609375
19720.0,342437.48119617504,3130513.400901053,2017.734619140625,2017.734619140625,2017.734619140625
19740.0,342423.9313217533,3130498.690329917,1991.8486328125,1991.8486328125,1991.8486328125
19760.0,342410.3814473316,3130483.9797587804,1991.8486328125,1991.8486328125,1991.8486328125
19780.0,342396.8315729099,3130469.269187644,1985.3629150390625,1985.3629150390625,1985.3629150390625
19800.0,342383.28169848816,3130454.5586165083,1985.3629150390625,1985.3629150390625,1985.3629150390625
19820.0,342369.73182406643,3130439.848045372,1982.3580322265625,1982.3580322265625,1982.3580322265625
19840.0,342356.1819496447,3130425.1374742356,1982.3580322265625,1982.3580322265625,1982.3580322265625
19860.0,342342.632075223,3130410.4269030993,1980.4873046875,1980.4873046875,1980.4873046875
19880.0,342329.0822008013,3130395.716331963,1980.4873046875,1980.4873046875,1980.4873046875
19900.0,342315.53232637956,3130381.0057608266,1972.7442626953125,1972.7442626953125,1972.7442626953125
19920.0,342301.9824519579,3130366.2951896903,1972.7442626953125,1972.7442626953125,1972.7442626953125
19940.0,342288.43257753615,3130351.584618554,1969.89111328125,1969.89111328125,1969.89111328125
19960.0,342274.8827031144,3130336.8740474177,1969.89111328125,1969.89111328125,1969.89111328125
19980.0,342261.33282869274,3130322.1634762813,1965.1231689453125,1965.1231689453125,1965.1231689453125
20000.0,342247.782954271,3130307.452905145,1965.1231689453125,1965.1231689453125,1965.1231689453125
20020.0,342234.2330798493,3130292.7423340087,1959.4510498046875,1959.4510498046875,1959.4510498046875
20040.0,342220.68320542754,3130278.031762873,1933.7164306640625,1933.7164306640625,1933.7164306640625
20060.0,342207.13333100587,3130263.3211917365,1933.7164306640625,1933.7164306640625,1933.7164306640625
20080.0,342193.58345658414,3130248.6106206,1926.1134033203125,1926.1134033203125,1926.1134033203125
20100.0,342180.0335821624,3130233.900049464,1926.1134033203125,1926.1134033203125,1926.1134033203125
20120.0,342166.4837077407,3130219.1894783275,1920.680908203125,1920.680908203125,1920.680908203125
20140.0,342152.933833319,3130204.478907191,1920.680908203125,1920.680908203125,1920.680908203125
20160.0,342139.38395889726,3130189.768336055,1919.3507080078125,1919.3507080078125,1919.3507080078125
20180.0,342125.8340844756,3130175.0577649185,1919.3507080078125,1919.3507080078125,1919.3507080078125
20200.0,342112.28421005385,3130160.347193782,1915.4891357421875,1915.4891357421875,1915.4891357421875
20220.0,342098.7343356321,3130145.636622646,1915.4891357421875,1915.4891357421875,1915.4891357421875
20240.0,342085.18446121045,3130130.9260515096,1912.43408203125,1912.43408203125,1912.43408203125
20260.0,342071.6345867887,3130116.2154803732,1912.43408203125,1912.43408203125,1912.43408203125
20280.0,342058.084712367,3130101.5049092374,1917.0732421875,1917.0732421875,1917.0732421875
20300.0,342044.53483794525,3130086.794338101,1917.0732421875,1917.0732421875,1917.0732421875
20320.0,342030.9849635236,3130072.0837669647,1927.9774169921875,1927.9774169921875,1927.9774169921875
20340.0,342017.43508910184,3130057.3731958284,1927.9774169921875,1927.9774169921875,1927.9774169921875
20360.0,342003.8852146801,3130042.662624692,1934.107177734375,1934.107177734375,1934.107177734375
20380.0,341990.33534025843,3130027.9520535558,1939.95849609375,1939.95849609375,1939.95849609375
20400.0,341976.7854658367,3130013.2414824194,1945.6107177734375,1945.6107177734375,1945.6107177734375
20420.0,341963.23559141497,3129998.530911283,1942.3248291015625,1942.3248291015625,1942.3248291015625
20440.0,341949.6857169933,3129983.820340147,1940.581298828125,1940.581298828125,1940.581298828125
20460.0,341936.13584257156,3129969.1097690105,1932.0164794921875,1932.0164794921875,1932.0164794921875
20480.0,341922.5859681498,3129954.399197874,1925.3604736328125,1925.3604736328125,1925.3604736328125
20500.0,341909.0360937281,3129939.688626738,1917.7003173828125,1917.7003173828125,1917.7003173828125
20520.0,341895.4862193064,3129924.978055602,1913.1796875,1913.1796875,1913.1796875
20540.0,341881.9363448847,3129910.2674844656,1902.72607421875,1902.72607421875,1902.72607421875
20560.0,341868.38647046295,3129895.5569133293,1909.689697265625,1909.689697265625,1909.689697265625
20580.0,341854.8365960413,3129880.846342193,1895.876708984375,1895.876708984375,1895.876708984375
20600.0,341841.28672161954,3129866.1357710566,1912.7076416015625,1912.7076416015625,1912.7076416015625
20620.0,341827.7368471978,3129851.4251999203,1895.4224853515625,1895.4224853515625,1895.4224853515625
20640.0,341814.18697277614,3129836.714628784,1917.594970703125,1917.594970703125,1917.594970703125
20660.0,341800.6370983544,3129822.0040576477,1917.594970703125,1917.594970703125,1917.594970703125
20680.0,341787.08722393267,3129807.2934865113,1923.80859375,1923.80859375,1923.80859375
20700.0,341770.3416433969,3129810.005102318,1912.442138671875,1912.442138671875,1912.442138671875
20720.0,341752.45289729023,3129818.948969643,1895.0343017578125,1895.0343017578125,1895.0343017578125
20740.0,341734.5641511835,3129827.8928369684,1901.0357666015625,1901.0357666015625,1901.0357666015625
20760.0,341716.6754050769,3129836.8367042937,1901.0357666015625,1901.0357666015625,1901.0357666015625
20780.0,341698.7866589702,3129845.7805716186,1903.573974609375,1903.573974609375,1903.573974609375
20800.0,341680.8979128635,3129854.724438944,1911.4498291015625,1911.4498291015625,1911.4498291015625
20820.0,341663.1781280076,3129862.7995280316,1911.4498291015625,1911.4498291015625,1911.4498291015625
20840.0,341649.9453258434,3129847.8030968932,1913.8404541015625,1913.8404541015625,1913.8404541015625
20860.0,341636.7125236792,3129832.8066657553,1914.195068359375,1914.195068359375,1914.195068359375
20880.0,341623.479721515,3129817.810234617,1914.03662109375,1914.03662109375,1914.03662109375
20900.0,341610.2469193508,3129802.8138034786,1914.686767578125,1914.686767578125,1914.686767578125
20920.0,341597.0141171866,3129787.8173723407,1914.686767578125,1914.686767578125,1914.686767578125
20940.0,341583.7813150224,3129772.8209412023,1905.5343017578125,1905.5343017578125,1905.5343017578125
20960.0,341570.54851285816,3129757.824510064,1905.5343017578125,1905.5343017578125,1905.5343017578125
20980.0,341557.31571069395,3129742.828078926,1897.3551025390625,1897.3551025390625,1897.3551025390625
21000.0,341544.08290852973,3129727.8316477877,1897.3551025390625,1897.3551025390625,1897.3551025390625
21020.0,341530.8501063655,3129712.83521665,1881.4747314453125,1881.4747314453125,1881.4747314453125
21040.0,341517.6173042013,3129697.8387855114,1881.4747314453125,1881.4747314453125,1881.4747314453125
21060.0,341504.3845020371,3129682.842354373,1865.3475341796875,1865.3475341796875,1865.3475341796875
21080.0,341491.15169987286,3129667.845923235,1863.9842529296875,1863.9842529296875,1863.9842529296875
21100.0,341477.91889770865,3129652.849492097,1856.0074462890625,1856.0074462890625,1856.0074462890625
21120.0,341464.6860955444,3129637.8530609584,1856.90283203125,1856.90283203125,1856.90283203125
21140.0,341451.4532933802,3129622.8566298205,1856.90283203125,1856.90283203125,1856.90283203125
21160.0,341438.22049121605,3129607.860198682,1850.843994140625,1850.843994140625,1850.843994140625
21180.0,341424.98768905184,3129592.863767544,1850.843994140625,1850.843994140625,1850.843994140625
21200.0,341411.7548868876,3129577.867336406,1849.3994140625,1849.3994140625,1849.3994140625
21220.0,341398.5220847234,3129562.8709052675,1849.3994140625,1849.3994140625,1849.3994140625
21240.0,341385.2892825592,3129547.874474129,1849.7203369140625,1849.7203369140625,1849.7203369140625
21260.0,341372.05648039497,3129532.8780429913,1849.7203369140625,1849.7203369140625,1849.7203369140625
21280.0,341358.82367823075,3129517.881611853,1844.7335205078125,1844.7335205078125,1844.7335205078125
21300.0,341345.59087606653,3129502.8851807145,1844.7335205078125,1844.7335205078125,1844.7335205078125
21320.0,341332.3580739023,3129487.8887495766,1837.5758056640625,1837.5758056640625,1837.5758056640625
21340.0,341319.1252717381,3129472.8923184383,1837.5758056640625,1837.5758056640625,1837.5758056640625
21360.0,341305.8924695739,3129457.8958873004,1831.29345703125,1831.29345703125,1831.29345703125
21380.0,341292.65966740967,3129442.899456162,1831.29345703125,1831.29345703125,1831.29345703125
21400.0,341279.42686524545,3129427.9030250236,1836.8375244140625,1836.8375244140625,1836.8375244140625
21420.0,341266.19406308123,3129412.9065938857,1827.4285888671875,1827.4285888671875,1827.4285888671875
21440.0,341252.9612609171,3129397.9101627474,1831.15673828125,1831.15673828125,1831.15673828125
21460.0,341239.72845875286,3129382.913731609,1827.0435791015625,1827.0435791015625,1827.0435791015625
21480.0,341226.49565658864,3129367.917300471,1829.27197265625,1829.27197265625,1829.27197265625
21500.0,341212.93573171296,3129353.3461173815,1826.7769775390625,1826.7769775390625,1826.7769775390625
21520.0,341195.0469856473,3129344.402249974,1831.050537109375,1831.050537109375,1831.050537109375
21540.0,341177.15823958156,3129335.458382567,1828.56787109375,1828.56787109375,1828.56787109375
21560.0,341159.26949351584,3129326.51451516,1826.548828125,1826.548828125,1826.548828125
21580.0,341141.3807474501,3129317.570647753,1827.70458984375,1827.70458984375,1827.70458984375
21600.0,341123.4920013844,3129308.6267803456,1820.5179443359375,1820.5179443359375,1820.5179443359375
21620.0,341105.60325531865,3129299.6829129388,1820.5179443359375,1820.5179443359375,1820.5179443359375
21640.0,341087.714509253,3129290.7390455315,1814.951904296875,1814.951904296875,1814.951904296875
21660.0,341069.82576318725,3129281.795178124,1816.6417236328125,1816.6417236328125,1816.6417236328125
21680.0,341051.9370171215,3129272.8513107174,1816.6417236328125,1816.6417236328125,1816.6417236328125
21700.0,341034.0482710558,3129263.90744331,1820.2410888671875,1820.2410888671875,1820.2410888671875
21720.0,341016.1595249901,3129254.963575903,1815.7491455078125,1815.7491455078125,1815.7491455078125
21740.0,340998.27077892434,3129246.019708496,1818.1888427734375,1818.1888427734375,1818.1888427734375
21760.0,340980.3820328587,3129237.075841089,1821.7415771484375,1821.7415771484375,1821.7415771484375
21780.0,340961.6614209996,3129238.033436925,1821.7415771484375,1821.7415771484375,1821.7415771484375
21800.0,340942.5311430702,3129243.867172122,1822.95166015625,1822.95166015625,1822.95166015625
21820.0,340923.40086514084,3129249.7009073184,1822.15869140625,1822.15869140625,1822.15869140625
21840.0,340904.2705872115,3129255.5346425152,1822.15869140625,1822.15869140625,1822.15869140625
21843.425062849135,340900.994467,3129256.533688,1822.15869140625,1822.15869140625,1822.15869140625
